item_id;product;domain_id;sold_quantity;title;tags;category_id;price;seller_address.country.name;official_store_id;condition;start_time;listing_type_id;seller_address.state.name;catalog_product_id;seller_id;health;initial_quantity;warranty;available_quantity;original_price;base_price;questions_total;user_user_type;user_seller_reputation.transactions.ratings.negative;user_seller_reputation.transactions.ratings.positive;user_seller_reputation.level_id;user_seller_reputation.transactions.ratings.neutral;user_nickname;user_seller_reputation.transactions.completed;user_seller_reputation.transactions.canceled;user_seller_reputation.power_seller_status;product_domain_id;product_name
MLA827724546;Dell Inspiron;MLA-NOTEBOOKS;50;Notebook Dell Gamer I7 10ma 32gb Ssd480 + 1tb Win10 Mx230 ;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;199975.0;Argentina;;new;2019-11-28T11:12:12.000Z;gold_special;Capital Federal;MLA15344922;131648529;0.9;83;Garantía de fábrica: 12 meses;1;299999;199975.0;243.0;normal;0.01;0.97;5_green;0.02;PCCENTERCOMPUTERS;27996.0;1434.0;platinum;MLA-NOTEBOOKS;Dell Inspiron 5593
MLA810730949;Dell Inspiron;MLA-NOTEBOOKS;5;Notebook Gamer Dell 5593 I5 10ma 16gb Ssd256 Geforce W10;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;149995.0;Argentina;;new;2019-08-22T20:27:14.000Z;gold_special;Capital Federal;MLA15344922;131648529;0.9;34;Garantía de fábrica: 12 meses;1;;149995.0;;normal;0.01;0.97;5_green;0.02;PCCENTERCOMPUTERS;27996.0;1434.0;platinum;MLA-NOTEBOOKS;Dell Inspiron 5593
MLA665712636;Dell Inspiron;MLA-NOTEBOOKS;5;Notebook Dell I7 16gb 1tb + Ssd Windows 10;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;177999.0;Argentina;69;new;2017-05-10T21:06:18.000Z;gold_special;Capital Federal;MLA15344922;179571326;0.9;89;Garantía de fábrica: 1 años;1;249999;177999.0;349.0;brand;0.02;0.96;5_green;0.02;TIENDASMERCADOLIBRE;6790.0;509.0;platinum;MLA-NOTEBOOKS;Dell Inspiron 5593
MLA897542761;Dell Inspiron;MLA-NOTEBOOKS;1;Notebook Dell Inspiron 3480 14' Pentium 4gb 128ssd Oferta;['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible'];MLA1652;75900.0;Argentina;;new;2020-11-17T13:11:37.000Z;gold_pro;Buenos Aires;MLA15304642;174568948;1.0;26;Garantía de fábrica: 6 meses;1;;75900.0;;normal;0.01;0.98;5_green;0.01;DEPOT CENTER;4173.0;272.0;platinum;MLA-NOTEBOOKS;Dell Inspiron 3480
MLA896096628;Dell Inspiron;MLA-NOTEBOOKS;1;Notebook Dell Inspiron 15 3000 (i3 10th - 8gb - 128ssd+1tb);['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;92998.0;Argentina;;new;2020-11-06T19:58:49.000Z;gold_special;Capital Federal;MLA15349658;140166577;0.8;2;Garantía de fábrica: 12 meses;1;;92998.0;;normal;0.01;0.98;5_green;0.01;TELEC SRL;7545.0;261.0;platinum;MLA-NOTEBOOKS;Dell Inspiron 3593
MLA897437395;Dell Inspiron;MLA-NOTEBOOKS;3;Notebook Dell Inspiron 14 I5 8gb 256gb Windows 10 Tecla Ñ;['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;107990.0;Argentina;;new;2020-11-16T18:20:02.000Z;gold_special;Capital Federal;MLA15582461;160477930;0.8;4;Garantía de fábrica: 12 meses;1;;107990.0;;normal;0.01;0.98;5_green;0.01;TSL MOBILE;262.0;14.0;;MLA-NOTEBOOKS;Dell Inspiron 3493 - Silver - 8 GB - 256 GB - 1920 px x 1080 px - Intel UHD Graphics - Intel - Core i5 - 1035G1 - Windows - 10 - Home
MLA878106702;Dell Inspiron;MLA-NOTEBOOKS;1;Notebook Laptop Dell Inspiron I5 16g 256ssd + 480ssd Ubuntu;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;117999.0;Argentina;69;new;2020-09-11T14:22:13.000Z;gold_special;Capital Federal;MLA15349659;179571326;0.8;6;Garantía de fábrica: 1 años;1;;117999.0;;brand;0.02;0.96;5_green;0.02;TIENDASMERCADOLIBRE;6790.0;509.0;platinum;MLA-NOTEBOOKS;Dell Inspiron 3493
MLA673439392;Dell Inspiron;MLA-NOTEBOOKS;25;Notebook Laptop Dell Inspiron I3 4gb 1tb 14 Ubuntu Teclado Con Ñ Gtia De Tienda Oficial - Factura A Y B;['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;80999.0;Argentina;69;new;2017-07-06T15:31:50.000Z;gold_special;Capital Federal;MLA15349659;179571326;0.75;236;Garantía de fábrica: 1 años;1;;80999.0;;brand;0.02;0.96;5_green;0.02;TIENDASMERCADOLIBRE;6790.0;509.0;platinum;MLA-NOTEBOOKS;Dell Inspiron 3493
MLA857018527;Dell Inspiron;MLA-NOTEBOOKS;5;Notebook Laptop Dell Inspiron I5 16g 256ssd Ubuntu Ram;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;139999.0;Argentina;69;new;2020-05-21T17:35:12.000Z;gold_pro;Capital Federal;MLA15349659;179571326;0.9;23;Garantía de fábrica: 1 años;1;;139999.0;;brand;0.02;0.96;5_green;0.02;TIENDASMERCADOLIBRE;6790.0;509.0;platinum;MLA-NOTEBOOKS;Dell Inspiron 3493
MLA838603465;Dell Inspiron;MLA-NOTEBOOKS;3;Notebook Gamer Dell 5593 I5 10a 16gb Ssd256+ 1tb Geforce W10;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;144999.0;Argentina;;new;2020-02-11T15:52:00.000Z;gold_special;Capital Federal;MLA15344922;31875925;0.9;9999;Garantía de fábrica: 1 años;5000;;144999.0;12.0;normal;0.02;0.96;5_green;0.02;ESPACIO ELECTRONICA;123958.0;8092.0;platinum;MLA-NOTEBOOKS;Dell Inspiron 5593
MLA885510774;Dell Inspiron;MLA-NOTEBOOKS;2;Notebook Dell Inspiron 3593 15.6'' Core I5 256gb Ssd 8gb W10;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;139000.0;Argentina;;new;2020-10-26T19:35:10.000Z;gold_special;Capital Federal;MLA15349658;165975732;0.8;3;Garantía del vendedor: 3 meses;1;;139000.0;5.0;normal;0.01;0.98;5_green;0.01;EPARTNERSHOP1;22484.0;1227.0;platinum;MLA-NOTEBOOKS;Dell Inspiron 3593
MLA869201875;Dell Inspiron;MLA-NOTEBOOKS;5;Notebook Dell 5580 I7 8va 8gb Ssd+hdd 15,6 Mx250 2gb Full Hd;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;142499.0;Argentina;;new;2020-07-20T17:54:35.000Z;gold_special;Capital Federal;MLA15295158;9198894;0.9;14;Garantía de fábrica: 6 meses;1;;142499.0;;normal;0.02;0.97;5_green;0.01;COOL-TECH-;4703.0;267.0;platinum;MLA-NOTEBOOKS;Dell Latitude 5580
MLA878110165;Dell Inspiron;MLA-NOTEBOOKS;5;Notebook Laptop Dell Inspiron I5 16g 256ssd + 240ssd Ubuntu;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;114999.0;Argentina;69;new;2020-09-11T14:29:53.000Z;gold_special;Capital Federal;MLA15349659;179571326;0.8;9;Garantía de fábrica: 1 años;1;;114999.0;8.0;brand;0.02;0.96;5_green;0.02;TIENDASMERCADOLIBRE;6790.0;509.0;platinum;MLA-NOTEBOOKS;Dell Inspiron 3493
MLA678629048;Dell Inspiron;MLA-NOTEBOOKS;100;Notebook Dell Inspiron Intel Core I3 8gb 1tb Ultrabook Gamer;['loyalty_discount_eligible', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;74999.0;Argentina;;new;2017-08-14T14:16:44.000Z;gold_special;Capital Federal;MLA15349659;31875925;0.9;1111;Garantía de fábrica: 12 meses;500;;74999.0;;normal;0.02;0.96;5_green;0.02;ESPACIO ELECTRONICA;123958.0;8092.0;platinum;MLA-NOTEBOOKS;Dell Inspiron 3493
MLA834430429;Dell Inspiron;MLA-NOTEBOOKS;25;Notebook Dell Inspiron I7 256ssd + 480ssd 16gb W10gforce ;['good_quality_thumbnail', 'brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible'];MLA1652;177999.0;Argentina;69;new;2020-01-15T11:45:26.000Z;gold_special;Capital Federal;MLA15344922;179571326;0.9;39;Garantía de fábrica: 1 años;1;293364;177999.0;;brand;0.02;0.96;5_green;0.02;TIENDASMERCADOLIBRE;6790.0;509.0;platinum;MLA-NOTEBOOKS;Dell Inspiron 5593
MLA797284163;Dell Inspiron;MLA-NOTEBOOKS;5;Notebook Gamer Dell 5593 I5 10ma 8gb Ssd256 Geforce W10;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;144995.0;Argentina;;new;2019-07-04T16:11:05.000Z;gold_special;Capital Federal;MLA15344922;131648529;0.9;26;Garantía de fábrica: 12 meses;1;;144995.0;;normal;0.01;0.97;5_green;0.02;PCCENTERCOMPUTERS;27996.0;1434.0;platinum;MLA-NOTEBOOKS;Dell Inspiron 5593
MLA838521739;Dell Inspiron;MLA-NOTEBOOKS;3;Notebook Dell Inspiron I5 256ssd + 1tb 32gb 15.6 W10 Gforce;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;171999.0;Argentina;69;new;2020-02-11T01:01:32.000Z;gold_special;Capital Federal;MLA15344922;179571326;0.9;7;Garantía de fábrica: 1 años;1;291796;171999.0;;brand;0.02;0.96;5_green;0.02;TIENDASMERCADOLIBRE;6790.0;509.0;platinum;MLA-NOTEBOOKS;Dell Inspiron 5593
MLA837801073;Dell Inspiron;MLA-NOTEBOOKS;5;Notebook Laptop Dell Inspiron I3 8gb 1tb + 480 Ssd Win 10;['good_quality_thumbnail', 'brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible'];MLA1652;114999.0;Argentina;69;new;2020-02-06T13:41:12.000Z;gold_special;Capital Federal;MLA15349659;179571326;0.9;16;Garantía de fábrica: 1 años;1;141830;114999.0;;brand;0.02;0.96;5_green;0.02;TIENDASMERCADOLIBRE;6790.0;509.0;platinum;MLA-NOTEBOOKS;Dell Inspiron 3493
MLA883058247;Dell Inspiron;MLA-NOTEBOOKS;2;Notebook Dell Inspiron 3480 14  Pentium Gold 4gb 128ssd;['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;65315.0;Argentina;;new;2020-10-08T18:41:25.000Z;gold_special;Capital Federal;MLA15304642;177881788;0.9;12;Garantía del vendedor: 90 días;1;;65315.0;;normal;0.02;0.96;5_green;0.02;NORCEL01;52134.0;4148.0;platinum;MLA-NOTEBOOKS;Dell Inspiron 3480
MLA810729565;Dell Inspiron;MLA-NOTEBOOKS;25;Notebook Gamer Dell 5593 I5 10ma 16gb Ssd256 + 1tb Win10 Cta;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;185975.0;Argentina;;new;2019-08-22T20:20:19.000Z;gold_pro;Capital Federal;MLA15344922;131648529;1.0;59;Garantía de fábrica: 12 meses;1;269999;185975.0;;normal;0.01;0.97;5_green;0.02;PCCENTERCOMPUTERS;27996.0;1434.0;platinum;MLA-NOTEBOOKS;Dell Inspiron 5593
MLA804166862;Dell Inspiron;MLA-NOTEBOOKS;5;Notebook Dell Gamer I7 10ma 16gb Ssd480 + 1tb Win10 Mx230;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;192995.0;Argentina;;new;2019-07-28T00:04:14.000Z;gold_special;Capital Federal;MLA15344922;131648529;0.9;25;Garantía de fábrica: 12 meses;1;;192995.0;;normal;0.01;0.97;5_green;0.02;PCCENTERCOMPUTERS;27996.0;1434.0;platinum;MLA-NOTEBOOKS;Dell Inspiron 5593
MLA881142731;Dell Inspiron;MLA-NOTEBOOKS;1;Notebook Dell Inspiron I7 256ssd + 1tb 24gb 15.6 W10 Gf;['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible'];MLA1652;183599.0;Argentina;69;new;2020-09-28T13:30:05.000Z;gold_special;Capital Federal;MLA15344922;179571326;0.8;20;;1;;183599.0;;brand;0.02;0.96;5_green;0.02;TIENDASMERCADOLIBRE;6790.0;509.0;platinum;MLA-NOTEBOOKS;Dell Inspiron 5593
MLA896084659;Dell Inspiron;MLA-NOTEBOOKS;2;Notebook Dell Intel Core I7-1065g7 12gb 512gb Ssd Windows 10;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;155999.0;Argentina;;new;2020-11-06T18:52:36.000Z;gold_special;Capital Federal;MLA15349658;86898163;0.9;16;Garantía del vendedor: 12 meses;1;;155999.0;;normal;0.01;0.98;5_green;0.01;OFERTAS INFORMATICAS;27404.0;1416.0;platinum;MLA-NOTEBOOKS;Dell Inspiron 3593
MLA896079345;Dell Inspiron;MLA-NOTEBOOKS;3;Notebook Dell Intel I7 10ma 12gb Ssd 512gb Tactil Hd Windows;['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible'];MLA1652;154000.0;Argentina;;new;2020-11-06T18:15:09.000Z;gold_special;Capital Federal;MLA15349658;82274172;0.9;11;Garantía del vendedor: 12 meses;1;;154000.0;;normal;0.01;0.97;5_green;0.02;BH COMPUTACION;27221.0;1544.0;platinum;MLA-NOTEBOOKS;Dell Inspiron 3593
MLA867120459;Dell Inspiron;MLA-NOTEBOOKS;5;Notebook Dell Inspiron Intel Core I3 10ª Gen Led 14  4gb 1tb;['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible'];MLA1652;79800.0;Argentina;;new;2020-07-08T20:44:36.000Z;gold_special;Capital Federal;MLA15349659;184241184;0.8;260;Garantía de fábrica: 12 meses;250;;79800.0;;normal;0.0;1.0;5_green;0.0;LEFORCE;13670.0;405.0;platinum;MLA-NOTEBOOKS;Dell Inspiron 3493
MLA900418540;Dell Inspiron;MLA-NOTEBOOKS;1;Notebook Dell Inspiron I7 256ssd 8gb 15.6 W10 Gforce Ck6dv;['brand_verified', 'poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;175577.89;Argentina;1545;new;2020-12-09T19:39:55.000Z;gold_special;Capital Federal;MLA15582392;293425181;0.8;5;Garantía de fábrica: 12 meses;1;;175577.89;;brand;0.07;0.9;5_green;0.03;SHOPNOWSRL;11486.0;546.0;platinum;MLA-NOTEBOOKS;Dell Inspiron 5593 - Platinum silver - 8 GB - 256 GB - 1920 px x 1080 px - Intel UHD Graphics - Intel - Core i5 - 1035G1 - Windows - 10 - Home
MLA899847664;Dell Inspiron;MLA-NOTEBOOKS;1;Notebook Gamer Dell 5593 I5 10ma 8gb Ssd256 Geforce Win 10;['brand_verified', 'poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;147465.1;Argentina;1545;new;2020-12-03T19:18:46.000Z;gold_special;Capital Federal;MLA15582392;293425181;0.8;2;Garantía de fábrica: 12 meses;1;;147465.1;;brand;0.07;0.9;5_green;0.03;SHOPNOWSRL;11486.0;546.0;platinum;MLA-NOTEBOOKS;Dell Inspiron 5593 - Platinum silver - 8 GB - 256 GB - 1920 px x 1080 px - Intel UHD Graphics - Intel - Core i5 - 1035G1 - Windows - 10 - Home
MLA833683867;Dell Inspiron;MLA-NOTEBOOKS;2;Notebook Dell I7 5593 10ma 12gb Ssd 256gb Win10 Mx230 Cuotas;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;195999.0;Argentina;;new;2020-01-09T16:13:45.000Z;gold_pro;Capital Federal;MLA15344922;31875925;1.0;9999;Garantía de fábrica: 1 años;5000;;195999.0;;normal;0.02;0.96;5_green;0.02;ESPACIO ELECTRONICA;123958.0;8092.0;platinum;MLA-NOTEBOOKS;Dell Inspiron 5593
MLA882521802;Dell Inspiron;MLA-NOTEBOOKS;0;Notebook Dell Inspiron I5 256ssd + 1tb 32gb W10 Gforce;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;176599.0;Argentina;69;new;2020-10-05T19:43:49.000Z;gold_special;Capital Federal;MLA15344922;179571326;0.8;3;;1;;176599.0;;brand;0.02;0.96;5_green;0.02;TIENDASMERCADOLIBRE;6790.0;509.0;platinum;MLA-NOTEBOOKS;Dell Inspiron 5593
MLA896524316;Dell Inspiron;MLA-NOTEBOOKS;2;Notebook Dell Core I7 10ma 12gb Ssd 512gb Touchscreen Win10;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;153999.0;Argentina;;new;2020-11-10T12:40:42.000Z;gold_special;Capital Federal;MLA15349658;82274172;0.9;12;Garantía del vendedor: 12 meses;1;;153999.0;;normal;0.01;0.97;5_green;0.02;BH COMPUTACION;27221.0;1544.0;platinum;MLA-NOTEBOOKS;Dell Inspiron 3593
MLA812913069;Dell Inspiron;MLA-NOTEBOOKS;5;Notebook Gamer Dell I7 10ma 32gb Ssd256 Win10 Mx230 15.6 Fhd;['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible'];MLA1652;191995.0;Argentina;;new;2019-09-04T20:11:35.000Z;gold_special;Capital Federal;MLA15344922;131648529;0.9;29;Garantía de fábrica: 12 meses;1;;191995.0;;normal;0.01;0.97;5_green;0.02;PCCENTERCOMPUTERS;27996.0;1434.0;platinum;MLA-NOTEBOOKS;Dell Inspiron 5593
MLA883071056;Dell Inspiron;MLA-NOTEBOOKS;4;Notebook Dell Inspiron 3480 Pentium Gold 4gb 128ssd +cuotas;['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;79615.0;Argentina;;new;2020-10-08T19:33:04.000Z;gold_pro;Capital Federal;MLA15304642;78466309;1.0;14;Garantía del vendedor: 90 días;1;;79615.0;;normal;0.02;0.96;5_green;0.02;NORCEL_CABA;39427.0;3189.0;platinum;MLA-NOTEBOOKS;Dell Inspiron 3480
MLA838604021;Dell Inspiron;MLA-NOTEBOOKS;4;Notebook Dell 5593 I5 10ma 12gb Ssd256 + 1tb Geforce Win10;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;139999.0;Argentina;;new;2020-02-11T15:50:15.000Z;gold_special;Capital Federal;MLA15344922;31875925;0.9;9999;Garantía de fábrica: 1 años;5000;;139999.0;;normal;0.02;0.96;5_green;0.02;ESPACIO ELECTRONICA;123958.0;8092.0;platinum;MLA-NOTEBOOKS;Dell Inspiron 5593
MLA871507249;Dell Inspiron;MLA-NOTEBOOKS;2;Notebook Dell Inspiron 3593 I5 10ma 8gb Ssd512 15,6 Full Hd;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;124999.0;Argentina;;new;2020-08-03T18:17:18.000Z;gold_special;Capital Federal;MLA15349658;9198894;0.9;5;Garantía de fábrica: 6 meses;1;;124999.0;;normal;0.02;0.97;5_green;0.01;COOL-TECH-;4703.0;267.0;platinum;MLA-NOTEBOOKS;Dell Inspiron 3593
MLA871647473;Dell Inspiron;MLA-NOTEBOOKS;2;Notebook Laptop Dell Inspiron I3 16gb 1tb 15,6 Fhd Ubuntu ;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;93499.0;Argentina;69;new;2020-08-04T14:29:34.000Z;gold_special;Capital Federal;MLA15349658;179571326;0.9;12;Garantía de fábrica: 1 años;1;140674;93499.0;;brand;0.02;0.96;5_green;0.02;TIENDASMERCADOLIBRE;6790.0;509.0;platinum;MLA-NOTEBOOKS;Dell Inspiron 3593
MLA804151162;Dell Inspiron;MLA-NOTEBOOKS;25;Notebook Dell Gamer I7 10ma 16gb Ssd256 + 1tb Win10 Gforce C;['good_quality_thumbnail', 'brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible'];MLA1652;227975.0;Argentina;;new;2019-07-27T22:53:22.000Z;gold_pro;Capital Federal;MLA15344922;131648529;1.0;49;Garantía de fábrica: 12 meses;1;335999;227975.0;;normal;0.01;0.97;5_green;0.02;PCCENTERCOMPUTERS;27996.0;1434.0;platinum;MLA-NOTEBOOKS;Dell Inspiron 5593
MLA804181823;Dell Inspiron;MLA-NOTEBOOKS;5;Notebook Gamer Dell I7 10ma 16gb Ssd960 Win10 Mx230 15.6 Fhd;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;192995.0;Argentina;;new;2019-07-28T02:17:59.000Z;gold_special;Capital Federal;MLA15344922;131648529;0.9;27;Garantía de fábrica: 12 meses;1;;192995.0;;normal;0.01;0.97;5_green;0.02;PCCENTERCOMPUTERS;27996.0;1434.0;platinum;MLA-NOTEBOOKS;Dell Inspiron 5593
MLA885027207;Dell Inspiron;MLA-NOTEBOOKS;5;Notebook Dell Inspiron Pantalla 15.6 4gb Ram 128gb Garantia;['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible'];MLA1652;54999.0;Argentina;;new;2020-10-22T20:22:23.000Z;gold_special;Capital Federal;MLA15247986;284824585;0.8;1008;Garantía del vendedor: 3 meses;500;;54999.0;;normal;0.05;0.93;5_green;0.02;SKY.VISION ELECTRONICA;16713.0;1705.0;platinum;MLA-NOTEBOOKS;Dell Inspiron 3583
MLA899865520;Dell Inspiron;MLA-NOTEBOOKS;2;Notebook Dell Gamer I7 5593 32gb 256gb + 1tb W10 Mx230 S/i;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;226999.0;Argentina;;new;2020-12-03T20:55:00.000Z;gold_pro;Capital Federal;MLA15344922;31875925;1.0;9999;Garantía de fábrica: 1 años;5000;;226999.0;;normal;0.02;0.96;5_green;0.02;ESPACIO ELECTRONICA;123958.0;8092.0;platinum;MLA-NOTEBOOKS;Dell Inspiron 5593
MLA896792299;Dell Inspiron;MLA-NOTEBOOKS;0;Notebook Laptop Dell Inspiron I3 8gb 1tb Ubuntu;['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible'];MLA1652;95099.0;Argentina;69;new;2020-11-11T21:20:26.000Z;gold_special;Capital Federal;MLA15349658;179571326;0.8;22;;1;;95099.0;;brand;0.02;0.96;5_green;0.02;TIENDASMERCADOLIBRE;6790.0;509.0;platinum;MLA-NOTEBOOKS;Dell Inspiron 3593
MLA838603949;Dell Inspiron;MLA-NOTEBOOKS;1;Notebook Gamer Dell 5593 I5 10ma 12gb Ssd256 Geforce Win 10;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;134999.0;Argentina;;new;2020-02-11T15:48:28.000Z;gold_special;Capital Federal;MLA15344922;31875925;0.9;9999;Garantía de fábrica: 1 años;5000;;134999.0;;normal;0.02;0.96;5_green;0.02;ESPACIO ELECTRONICA;123958.0;8092.0;platinum;MLA-NOTEBOOKS;Dell Inspiron 5593
MLA883065256;Dell Inspiron;MLA-NOTEBOOKS;3;Notebook Dell Inspiron 3480 Pentium Gold 4gb 128ssd +cuotas;['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;79615.0;Argentina;;new;2020-10-08T19:05:37.000Z;gold_pro;Capital Federal;MLA15304642;177881788;1.0;13;Garantía del vendedor: 90 días;1;;79615.0;;normal;0.02;0.96;5_green;0.02;NORCEL01;52134.0;4148.0;platinum;MLA-NOTEBOOKS;Dell Inspiron 3480
MLA832873695;Dell Inspiron;MLA-NOTEBOOKS;5;Notebook Gamer Dell I7 10ma 32gb Ssd960 Win10 Mx230 15.6 Cta;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;239995.0;Argentina;;new;2020-01-03T15:35:43.000Z;gold_pro;Capital Federal;MLA15344922;131648529;1.0;20;Garantía de fábrica: 12 meses;1;;239995.0;13.0;normal;0.01;0.97;5_green;0.02;PCCENTERCOMPUTERS;27996.0;1434.0;platinum;MLA-NOTEBOOKS;Dell Inspiron 5593
MLA883077614;Dell Inspiron;MLA-NOTEBOOKS;1;Notebook Dell Inspiron I7 13,3 7000 16gb 512gb Ssd 4k Táctil;['good_quality_thumbnail', 'brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible'];MLA1652;219999.0;Argentina;;new;2020-10-08T20:04:59.000Z;gold_special;Capital Federal;MLA15294672;482880972;0.8;2;Garantía de fábrica: 12 meses;1;;219999.0;7.0;normal;0.0;0.99;5_green;0.01;MAGATEKNO;3252.0;152.0;platinum;MLA-NOTEBOOKS;Dell Inspiron 7391
MLA834503952;Dell Inspiron;MLA-NOTEBOOKS;3;Notebook Laptop Dell Inspiron I5 10g 16g 256gb Ubuntu Oferta;['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;110999.0;Argentina;69;new;2020-01-15T19:47:12.000Z;gold_special;Capital Federal;MLA15349659;179571326;0.8;9;Garantía de fábrica: 1 años;1;;110999.0;;brand;0.02;0.96;5_green;0.02;TIENDASMERCADOLIBRE;6790.0;509.0;platinum;MLA-NOTEBOOKS;Dell Inspiron 3493
MLA635185771;Dell Inspiron;MLA-NOTEBOOKS;5;Notebook Dell Intel Core I3 4gb + Ssd 240gb Gamer;['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;74999.0;Argentina;;new;2016-09-15T15:52:17.000Z;gold_special;Capital Federal;MLA15349659;31875925;0.9;10116;Garantía de fábrica: 12 meses;5000;;74999.0;;normal;0.02;0.96;5_green;0.02;ESPACIO ELECTRONICA;123958.0;8092.0;platinum;MLA-NOTEBOOKS;Dell Inspiron 3493
MLA831457569;Dell Inspiron;MLA-NOTEBOOKS;5;Notebook Dell Gamer I7 10ma 32gb Ssd480 + 1tb Win10 Mx230 Ct;['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible'];MLA1652;239995.0;Argentina;;new;2019-12-23T13:29:18.000Z;gold_pro;Capital Federal;MLA15344922;131648529;1.0;71;Garantía de fábrica: 12 meses;1;;239995.0;;normal;0.01;0.97;5_green;0.02;PCCENTERCOMPUTERS;27996.0;1434.0;platinum;MLA-NOTEBOOKS;Dell Inspiron 5593
