,index,product,original_price,start_time,seller_address.country.name,listing_type_id,status,catalog_product_id,price,id,tags,base_price,accepts_mercadopago,sold_quantity,health,condition,available_quantity,title,official_store_id,buying_mode,warranty,category_id,seller_address.state.name,seller_id,domain_id,initial_quantity,item_id,questions_total,user_seller_reputation.power_seller_status,user_seller_reputation.transactions.completed,user_seller_reputation.transactions.canceled,user_seller_reputation.transactions.ratings.neutral,user_seller_reputation.transactions.ratings.positive,user_seller_reputation.transactions.ratings.negative,user_seller_reputation.level_id,user_nickname,user_user_type,product_name,product_domain_id
30,30,Lenovo Ideapad,,2020-06-10T16:40:55.000Z,Argentina,gold_special,active,MLA15698353,115000.0,MLA861405881,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",115000.0,True,5,0.7,new,150,Notebook Lenovo S145 I3 Ssd 240gb M2 Hdd 1tb Ram 8gb Win10 ,,buy_it_now,Garantía de fábrica: 6 meses,MLA1652,Capital Federal,15096445,MLA-NOTEBOOKS,218,MLA861405881,84.0,platinum,66309.0,4294.0,0.01,0.98,0.01,5_green,TECNOLIFE ARG,normal,Lenovo IdeaPad S145-15IIL,MLA-NOTEBOOKS
31,31,Lenovo Ideapad,,2020-11-18T13:52:52.000Z,Argentina,gold_special,active,MLA16205314,95000.0,MLA897719970,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible']",95000.0,True,4,0.9,new,1,Notebook Lenovo Ideapad 5 14iil05 Core I5 256gb Ssd 8gb W10,,buy_it_now,Garantía del vendedor: 3 meses,MLA1652,Capital Federal,165975732,MLA-NOTEBOOKS,6,MLA897719970,7.0,platinum,22468.0,1228.0,0.01,0.98,0.01,5_green,EPARTNERSHOP1,normal,Lenovo IdeaPad 5,MLA-NOTEBOOKS
32,32,Lenovo Ideapad,,2020-11-13T01:58:07.000Z,Argentina,gold_special,active,MLA16041756,84999.0,MLA896989163,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",84999.0,True,5,0.9,new,1,Notebook Lenovo Ideapad 3 15.6 Core I3-1005g1 8gb Ram 256gb,,buy_it_now,Garantía de fábrica: 6 meses,MLA1652,Capital Federal,203804413,MLA-NOTEBOOKS,21,MLA896989163,42.0,platinum,26366.0,1269.0,0.02,0.95,0.03,5_green,NEXT CLICK,normal,Lenovo IdeaPad 3 15IIL05,MLA-NOTEBOOKS
33,33,Lenovo Ideapad,,2020-10-19T15:32:32.000Z,Argentina,gold_special,active,MLA16029713,54990.0,MLA884482063,"['good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",54990.0,True,5,0.9,new,1,Notebook Lenovo Ideapad 1 Pentium N5030 4gb 128gb 14 Win 10,,buy_it_now,Garantía del vendedor: 6 meses,MLA1652,Capital Federal,208334604,MLA-NOTEBOOKS,8,MLA884482063,14.0,platinum,12484.0,874.0,0.0,0.98,0.02,5_green,TIENDALIDER,normal,Lenovo IdeaPad 1 14IGL05,MLA-NOTEBOOKS
34,34,Lenovo Ideapad,99379,2020-12-30T19:28:07.000Z,Argentina,gold_pro,active,MLA16189144,79499.0,MLA902693615,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",79499.0,True,4,0.9,new,1,Notebook Lenovo Ideapad 3 Athlon 3050u 8gb 1tb 15'' Win10,829,buy_it_now,Garantía de fábrica: 12 meses,MLA1652,Capital Federal,258450419,MLA-NOTEBOOKS,45,MLA902693615,1.0,platinum,2727.0,200.0,0.03,0.94,0.03,5_green,DELTA TIENDASOFICIALES,brand,Lenovo IdeaPad 3,MLA-NOTEBOOKS
35,35,Lenovo Ideapad,60619,2019-09-09T17:55:07.000Z,Argentina,gold_special,active,MLA15261472,48499.0,MLA813783863,"['good_quality_thumbnail', 'loyalty_discount_eligible', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",48499.0,True,4,0.8,new,1,Notebook Lenovo Ip S145-15ast A69225 4g 500gb Windows 10 100,,buy_it_now,Garantía de fábrica: 6 meses,MLA1652,Capital Federal,69541508,MLA-NOTEBOOKS,59,MLA813783863,24.0,platinum,47677.0,4284.0,0.02,0.94,0.04,5_green,TIENDA DELTA,normal,Lenovo IdeaPad S145-15AST,MLA-NOTEBOOKS
36,36,Lenovo Ideapad,109379,2020-12-08T13:01:11.000Z,Argentina,gold_special,active,MLA15698354,87499.0,MLA900263705,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",87499.0,True,5,0.9,new,1,Notebook Lenovo Ideapad S145-15iil I5 1035g4 8gb 1tb 15'',829,buy_it_now,Garantía de fábrica: 12 meses,MLA1652,Capital Federal,258450419,MLA-NOTEBOOKS,22,MLA900263705,11.0,platinum,2727.0,200.0,0.03,0.94,0.03,5_green,DELTA TIENDASOFICIALES,brand,Lenovo IdeaPad S145-15IIL - Platinum gray - 8 GB - 1 TB - 1366 px x 768 px - Intel Iris Plus Graphics - Intel - Core i5 - 1035G4 - Windows - 10 - Home,MLA-NOTEBOOKS
37,37,Lenovo Ideapad,,2020-09-23T14:45:18.000Z,Argentina,gold_special,active,MLA16053933,99899.0,MLA880269382,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",99899.0,True,5,0.9,new,1,Notebook Lenovo Ryzen 5 3500u 20gb Ssd 256gb 14 1080p W10,,buy_it_now,Garantía del vendedor: 12 meses,MLA1652,Capital Federal,82274172,MLA-NOTEBOOKS,24,MLA880269382,22.0,platinum,27213.0,1545.0,0.02,0.97,0.01,5_green,BH COMPUTACION,normal,Lenovo IdeaPad 3 14ADA05,MLA-NOTEBOOKS
38,38,Lenovo Ideapad,,2020-12-29T22:37:30.000Z,Argentina,gold_special,active,MLA16041756,72999.0,MLA902606097,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'incomplete_technical_specs', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",72999.0,True,5,0.8,new,1,Notebook Lenovo Ideapad 3 15iil05 I3 8g 256gb 10s,,buy_it_now,Garantía de fábrica: 12 meses,MLA1652,Capital Federal,287897762,MLA-NOTEBOOKS,9,MLA902606097,4.0,gold,946.0,75.0,0.01,0.98,0.01,5_green,SMART-FIX,normal,Lenovo IdeaPad 3 15IIL05,MLA-NOTEBOOKS
39,39,Lenovo Ideapad,,2020-10-08T19:12:59.000Z,Argentina,gold_special,active,MLA16041756,80500.0,MLA883066707,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",80500.0,True,5,0.87,new,1,Lenovo Ideapad 3 15iil 15  Core I3 4gb 256gb Ssd,,buy_it_now,Garantía de fábrica: 12 meses,MLA1652,Capital Federal,623931520,MLA-NOTEBOOKS,11,MLA883066707,7.0,silver,98.0,5.0,0.0,1.0,0.0,5_green,SALEBOXSRL,normal,Lenovo IdeaPad 3 15IIL05,MLA-NOTEBOOKS
40,40,Lenovo Ideapad,,2020-10-06T17:07:47.000Z,Argentina,gold_special,active,MLA15248654,109999.0,MLA882660020,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible']",109999.0,True,2,0.75,new,1,"Notebook Lenovo S340 I5 8265u 256 Ssd 8gb Ram 15,6  Fhd",,buy_it_now,Garantía de fábrica: 6 meses,MLA1652,Capital Federal,245645298,MLA-NOTEBOOKS,5,MLA882660020,13.0,platinum,70777.0,10793.0,0.03,0.89,0.08,5_green,PANDASHOP_ARG,normal,Lenovo IdeaPad S340-15IWL,MLA-NOTEBOOKS
41,41,Lenovo Ideapad,,2020-02-10T21:50:49.000Z,Argentina,gold_special,active,,92900.0,MLA838497511,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'brand_verified', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible']",92900.0,True,5,0.9,new,1,Notebook Lenovo S145 I3 8gb Ddr4 1tb Hdd + Ssd 240 W10 Orig,,buy_it_now,Garantía de fábrica: 1 años,MLA1652,Capital Federal,68286146,MLA-NOTEBOOKS,16,MLA838497511,44.0,platinum,40473.0,2966.0,0.01,0.98,0.01,5_green,INSUMOS_ACUARIO,normal,,
42,42,Lenovo Ideapad,,2020-08-11T14:19:56.000Z,Argentina,gold_special,active,MLA15698353,82999.0,MLA872769243,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",82999.0,True,3,0.75,new,1,Notebook Lenovo Ip S145-15iil 15.6 4gb Ram 1tb Windows 10,,buy_it_now,Garantía de fábrica: 6 meses,MLA1652,Capital Federal,189347848,MLA-NOTEBOOKS,4,MLA872769243,13.0,platinum,10904.0,545.0,0.0,0.98,0.02,5_green,INSTAXMANIA,normal,Lenovo IdeaPad S145-15IIL,MLA-NOTEBOOKS
43,43,Lenovo Ideapad,149999,2020-10-19T18:17:56.000Z,Argentina,gold_special,active,MLA15740782,134999.1,MLA884512916,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",134999.1,True,5,0.9,new,1,Notebook Lenovo Flex 5 Amd Ryzen 5 16gb 256gb Ssd 14 Win10,,buy_it_now,Garantía del vendedor: 12 meses,MLA1652,Capital Federal,318494504,MLA-NOTEBOOKS,14,MLA884512916,46.0,platinum,65133.0,3447.0,0.01,0.97,0.02,5_green,ELECTRO-WORLD GROUP,normal,Lenovo IdeaPad Flex-15IWL,MLA-NOTEBOOKS
44,44,Lenovo Ideapad,,2020-09-18T18:25:30.000Z,Argentina,gold_special,active,MLA16041756,74999.0,MLA879429096,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",74999.0,True,5,0.8,new,1,Notebook Lenovo I3 10ma Gen. Ram 8gb 256gb Ssd Windows 10,,buy_it_now,Garantía de fábrica: 6 meses,MLA1652,Capital Federal,193659561,MLA-NOTEBOOKS,18,MLA879429096,,platinum,6784.0,388.0,0.01,0.98,0.01,5_green,JFS TECH,normal,Lenovo IdeaPad 3 15IIL05,MLA-NOTEBOOKS
45,45,Lenovo Ideapad,,2020-11-30T18:17:19.000Z,Argentina,gold_special,active,MLA16053933,58500.0,MLA899411540,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",58500.0,True,2,0.75,new,1,Lenovo Ideapad 3 Amd 3020e 4gb 500gb W10,,buy_it_now,Garantía de fábrica: 12 meses,MLA1652,Capital Federal,623931520,MLA-NOTEBOOKS,3,MLA899411540,2.0,silver,98.0,5.0,0.0,1.0,0.0,5_green,SALEBOXSRL,normal,Lenovo IdeaPad 3 14ADA05,MLA-NOTEBOOKS
46,46,Lenovo Ideapad,,2020-08-11T12:47:17.000Z,Argentina,gold_special,active,MLA16056912,61999.0,MLA872756434,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",61999.0,True,3,0.75,new,1,Notebook Lenovo Ip S145-14iwl 4g 500gb,,buy_it_now,Garantía de fábrica: 6 meses,MLA1652,Capital Federal,189347848,MLA-NOTEBOOKS,4,MLA872756434,3.0,platinum,10904.0,545.0,0.0,0.98,0.02,5_green,INSTAXMANIA,normal,Lenovo IdeaPad S145-14IWL,MLA-NOTEBOOKS
47,47,Lenovo Ideapad,,2021-01-08T16:49:18.000Z,Argentina,gold_special,active,MLA16041756,92000.0,MLA903591989,"['good_quality_thumbnail', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",92000.0,True,1,0.9,new,1,"Notebook Lenovo Ryzen 5  8gb - 256gb Ssd W10 Fhd Tn - 15,6 ",,buy_it_now,Garantía del vendedor: 6 meses,MLA1652,Capital Federal,645385835,MLA-NOTEBOOKS,10,MLA903591989,0.0,silver,180.0,8.0,0.0,1.0,0.0,5_green,DIGICOM ELECTRONICA-SRL,normal,Lenovo IdeaPad 3 15IIL05,MLA-NOTEBOOKS
48,48,Lenovo Ideapad,,2020-10-01T20:22:59.000Z,Argentina,gold_special,active,MLA16041756,84990.0,MLA881933750,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",84990.0,True,5,0.8,new,1,Notebook Lenovo Ideapad 3 I3 10ma 8gb 500gb Ssd W10 -acuario,,buy_it_now,Garantía de fábrica: 12 meses,MLA1652,Capital Federal,68286146,MLA-NOTEBOOKS,10,MLA881933750,15.0,platinum,40473.0,2966.0,0.01,0.98,0.01,5_green,INSUMOS_ACUARIO,normal,Lenovo IdeaPad 3 15IIL05,MLA-NOTEBOOKS
49,49,Lenovo Ideapad,,2020-11-11T17:40:25.000Z,Argentina,gold_pro,active,MLA16189144,103690.0,MLA896741565,"['good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",103690.0,True,1,1.0,new,1,"Notebook Lenovo Ideapad 3 Ryzen 5 8gb 256gb Ssd Fhd 15,6",,buy_it_now,Garantía del vendedor: 6 meses,MLA1652,Capital Federal,208334604,MLA-NOTEBOOKS,2,MLA896741565,3.0,platinum,12484.0,874.0,0.0,0.98,0.02,5_green,TIENDALIDER,normal,Lenovo IdeaPad 3,MLA-NOTEBOOKS
50,50,Lenovo Ideapad,,2020-12-18T16:46:19.000Z,Argentina,gold_special,active,MLA15504717,35999.0,MLA901568438,"['good_quality_thumbnail', 'loyalty_discount_eligible', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",35999.0,True,3,0.8,new,1,"New! 2020! Notebook Lenovo Slim Dualcore 14 Hd 1,3kg Win 10 ",,buy_it_now,Garantía de fábrica: 6 meses,MLA1652,Capital Federal,193659561,MLA-NOTEBOOKS,4,MLA901568438,14.0,platinum,6784.0,388.0,0.01,0.98,0.01,5_green,JFS TECH,normal,Lenovo IdeaPad Slim 1 1-14AST-05 - Platinum gray - 4 GB - 64 GB - 1366 px x 768 px - AMD Radeon R4 - AMD - A6-Series - 9220E - Windows - 10 - Home,MLA-NOTEBOOKS
51,51,Lenovo Ideapad,179999,2020-12-05T13:54:48.000Z,Argentina,gold_special,active,MLA15979279,143999.0,MLA900040508,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",143999.0,True,5,0.9,new,1,"Notebook Lenovo L340-15irh I5 8gb 1tb 256gb 15,6'' Windows10",829,buy_it_now,Garantía de fábrica: 12 meses,MLA1652,Capital Federal,258450419,MLA-NOTEBOOKS,40,MLA900040508,14.0,platinum,2727.0,200.0,0.03,0.94,0.03,5_green,DELTA TIENDASOFICIALES,brand,Lenovo IdeaPad L340-15IRH - Granite black - 8 GB - 1 TB - 1920 px x 1080 px - NVIDIA GeForce GTX 1050 - Intel - Core i5 - 9300H - 60 Hz - Windows - 10 - Home,MLA-NOTEBOOKS
52,52,Lenovo Ideapad,,2020-12-01T17:04:25.000Z,Argentina,gold_special,active,MLA16041756,99999.0,MLA899538038,"['good_quality_thumbnail', 'loyalty_discount_eligible', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",99999.0,True,4,0.8,new,1,"Notebook Lenovo Ideapad 3 I5 10ma 15,6 12gb 256gb Ssd Touch ",,buy_it_now,Garantía de fábrica: 6 meses,MLA1652,Capital Federal,193659561,MLA-NOTEBOOKS,19,MLA899538038,25.0,platinum,6784.0,388.0,0.01,0.98,0.01,5_green,JFS TECH,normal,Lenovo IdeaPad 3 15IIL05,MLA-NOTEBOOKS
53,53,Lenovo Ideapad,,2020-02-03T19:57:54.000Z,Argentina,gold_pro,active,MLA15698353,150995.0,MLA837381579,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",150995.0,True,5,1.0,new,1,Notebook Lenovo S145 Core I5 1035 G4 8gb 1tb 15.6 Win10 Ctas,,buy_it_now,Garantía de fábrica: 12 meses,MLA1652,Capital Federal,131648529,MLA-NOTEBOOKS,18,MLA837381579,45.0,platinum,27992.0,1435.0,0.02,0.97,0.01,5_green,PCCENTERCOMPUTERS,normal,Lenovo IdeaPad S145-15IIL,MLA-NOTEBOOKS
54,54,Lenovo Ideapad,,2020-10-20T23:54:04.000Z,Argentina,gold_special,active,MLA15698353,135000.0,MLA884738137,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible']",135000.0,True,5,0.7,new,150,Notebook Lenovo Intel I5 20gb Ram 480g Ssd  500g Hdd ,,buy_it_now,Garantía de fábrica: 12 meses,MLA1652,Capital Federal,15096445,MLA-NOTEBOOKS,209,MLA884738137,40.0,platinum,66309.0,4294.0,0.01,0.98,0.01,5_green,TECNOLIFE ARG,normal,Lenovo IdeaPad S145-15IIL,MLA-NOTEBOOKS
55,55,Lenovo Ideapad,,2020-12-27T23:14:06.000Z,Argentina,gold_special,active,MLA16189144,52382.0,MLA902375661,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",52382.0,True,2,0.9,new,1,Notebook Lenovo Ideapad 3 Laptop 14  Ssd 128gb 4gb Windows S,,buy_it_now,Garantía del vendedor: 6 meses,MLA1652,Capital Federal,177881788,MLA-NOTEBOOKS,10,MLA902375661,3.0,platinum,52096.0,4141.0,0.02,0.96,0.02,5_green,NORCEL01,normal,Lenovo IdeaPad 3,MLA-NOTEBOOKS
56,56,Lenovo Ideapad,,2020-10-23T16:15:50.000Z,Argentina,gold_special,active,MLA16029713,41750.0,MLA885124857,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",41750.0,True,5,0.8,new,50,Notebook Lenovo 11.6 Hd Intel Celeron Ssd 128gb Ram 4gb Wifi,,buy_it_now,Garantía del vendedor: 12 meses,MLA1652,Capital Federal,499786196,MLA-NOTEBOOKS,100,MLA885124857,20.0,platinum,10748.0,474.0,0.02,0.95,0.03,5_green,TECNOSTOCK.COM.AR,normal,Lenovo IdeaPad 1 14IGL05,MLA-NOTEBOOKS
57,57,Lenovo Ideapad,,2020-11-10T18:27:12.000Z,Argentina,gold_pro,active,MLA16041756,104999.0,MLA896592699,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible']",104999.0,True,3,0.9,new,1,Notebook I3 8gb Ssd 256 Lenovo 15.6  Windows 10 Full Hd ,,buy_it_now,Garantía de fábrica: 12 meses,MLA1652,Capital Federal,99808494,MLA-NOTEBOOKS,5,MLA896592699,4.0,platinum,5370.0,298.0,0.01,0.98,0.01,5_green,TIENDA.GO,normal,Lenovo IdeaPad 3 15IIL05,MLA-NOTEBOOKS
58,58,Lenovo Ideapad,99999,2020-12-15T20:39:48.000Z,Argentina,gold_pro,active,MLA15698353,94999.0,MLA901192462,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",94999.0,True,3,1.0,new,1,Notebook Lenovo Intel Core I5 4gb 256ssd Windows 10,1938,buy_it_now,Garantía de fábrica: 12 meses,MLA1652,Buenos Aires,608846165,MLA-NOTEBOOKS,30,MLA901192462,11.0,platinum,190532.0,8516.0,0.03,0.9,0.07,5_green,ELECTRONICAFLA,brand,Lenovo IdeaPad S145-15IIL,MLA-NOTEBOOKS
59,59,Lenovo Ideapad,,2021-01-06T19:00:17.000Z,Argentina,gold_pro,active,MLA16041756,128899.0,MLA903356299,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",128899.0,True,1,0.9,new,1,Notebook Lenovo Ideapad3 15iil05 I5 20gb 256gb Ssd W10h /p,,buy_it_now,Garantía de fábrica: 12 meses,MLA1652,Capital Federal,114179423,MLA-NOTEBOOKS,2,MLA903356299,5.0,platinum,11663.0,682.0,0.0,0.99,0.01,5_green,SCI INFORMATICA,normal,Lenovo IdeaPad 3 15IIL05,MLA-NOTEBOOKS
60,60,Lenovo Ideapad,,2020-10-23T19:10:28.000Z,Argentina,gold_special,active,MLA16041756,79999.0,MLA885156406,"['extended_warranty_eligible', 'poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",79999.0,True,5,0.7,new,1,"Notebook Lenovo Touch Ideapad 3 I3 10ma 15,6 8gb 256gb Ssd ",,buy_it_now,Garantía de fábrica: 6 meses,MLA1652,Capital Federal,68885472,MLA-NOTEBOOKS,27,MLA885156406,35.0,gold,1846.0,119.0,0.01,0.96,0.03,5_green,USAWORLWIDE,normal,Lenovo IdeaPad 3 15IIL05,MLA-NOTEBOOKS
61,61,Lenovo Ideapad,,2020-11-27T21:01:38.000Z,Argentina,gold_pro,active,MLA16189144,82599.0,MLA899101480,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",82599.0,True,1,0.85,new,1,Notebook Lenovo Ideapad 3 15ada05 Amd 3020e 4gb 500gb Cuo,,buy_it_now,Garantía de fábrica: 12 meses,MLA1652,Buenos Aires,187140437,MLA-NOTEBOOKS,3,MLA899101480,,platinum,5624.0,282.0,0.01,0.97,0.02,5_green,HTVSZGMULTITECSRL,normal,Lenovo IdeaPad 3,MLA-NOTEBOOKS
62,62,Lenovo Ideapad,,2020-10-02T18:10:17.000Z,Argentina,gold_special,active,,79999.0,MLA882080227,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",79999.0,True,5,0.8,new,1,Notebook Lenovo Ideapad 3i Core I3 10ma 4gb 256gb Ssd Win 10,,buy_it_now,Garantía de fábrica: 12 meses,MLA1652,Capital Federal,179274188,MLA-NOTEBOOKS,23,MLA882080227,24.0,platinum,180009.0,12389.0,0.02,0.95,0.03,5_green,DALECLÍCK,normal,,
63,63,Lenovo Ideapad,,2021-01-04T21:13:33.000Z,Argentina,gold_special,active,MLA16041756,80899.0,MLA903110659,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",80899.0,True,1,0.9,new,1,Notebook Lenovo Intel Core I3 Ram 12gb Ssd 256gb Windows 10,,buy_it_now,Garantía del vendedor: 12 meses,MLA1652,Capital Federal,82274172,MLA-NOTEBOOKS,40,MLA903110659,2.0,platinum,27213.0,1545.0,0.02,0.97,0.01,5_green,BH COMPUTACION,normal,Lenovo IdeaPad 3 15IIL05,MLA-NOTEBOOKS
64,64,Lenovo Ideapad,,2020-10-15T18:22:59.000Z,Argentina,gold_special,active,MLA16109436,89990.0,MLA884054976,"['loyalty_discount_eligible', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",89990.0,True,5,0.8,new,1,Notebook Lenovo V15 Amd Ryzen 5 8gb Hd 1tb 15.6 PuLG Free,,buy_it_now,Garantía de fábrica: 12 meses,MLA1652,Buenos Aires,209183697,MLA-NOTEBOOKS,8,MLA884054976,17.0,platinum,24641.0,1296.0,0.01,0.97,0.02,5_green,XHARDSRLXHARD,normal,Lenovo V15 ADA,MLA-NOTEBOOKS
65,65,Lenovo Ideapad,,2020-10-16T17:46:09.000Z,Argentina,gold_pro,active,MLA16029713,52500.0,MLA884210309,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",52500.0,True,5,1.0,new,50,Notebook Lenovo 11.6 Hd Celeron Dual Ssd 128gb Ram 4gb Wifi,,buy_it_now,Garantía del vendedor: 12 meses,MLA1652,Capital Federal,69526727,MLA-NOTEBOOKS,100,MLA884210309,10.0,platinum,28173.0,1467.0,0.02,0.96,0.02,5_green,ELECTRONIC-MARKET,normal,Lenovo IdeaPad 1 14IGL05,MLA-NOTEBOOKS
66,66,Lenovo Ideapad,,2020-10-02T18:21:28.000Z,Argentina,gold_special,active,MLA15253903,72899.0,MLA882081974,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible']",72899.0,True,5,0.8,new,1,Notebook Lenovo Ideapad S340 Amd Ryzen 3 4gb 1tb Windows 10,,buy_it_now,Garantía de fábrica: 12 meses,MLA1652,Capital Federal,179274188,MLA-NOTEBOOKS,7,MLA882081974,30.0,platinum,180009.0,12389.0,0.02,0.95,0.03,5_green,DALECLÍCK,normal,Lenovo IdeaPad S340,MLA-NOTEBOOKS
67,67,Lenovo Ideapad,,2020-10-24T17:26:07.000Z,Argentina,gold_special,active,MLA15708601,42900.0,MLA885263821,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",42900.0,True,3,0.8,new,1,Notebook Lenovo Cloudbook Ip S150-14 Ast A4 4g 64gb Ssd 14 ,,buy_it_now,Garantía del vendedor: 7 días,MLA1652,Capital Federal,68286146,MLA-NOTEBOOKS,8,MLA885263821,3.0,platinum,40473.0,2966.0,0.01,0.98,0.01,5_green,INSUMOS_ACUARIO,normal,Lenovo IdeaPad S150-14AST,MLA-NOTEBOOKS
68,68,Lenovo Ideapad,,2020-12-17T13:57:14.000Z,Argentina,gold_special,active,MLA15504717,50690.0,MLA901412408,"['good_quality_picture', 'good_quality_thumbnail', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible']",50690.0,True,1,0.9,new,1,Notebook Lenovo Ideapad Slim 14'' Amd A6 4gb 64gb 1-14ast-05,,buy_it_now,Garantía del vendedor: 12 meses,MLA1652,Capital Federal,190534355,MLA-NOTEBOOKS,5,MLA901412408,1.0,platinum,2036.0,195.0,0.01,0.99,0.0,5_green,VA-ONLINE,normal,Lenovo IdeaPad Slim 1 1-14AST-05 - Platinum gray - 4 GB - 64 GB - 1366 px x 768 px - AMD Radeon R4 - AMD - A6-Series - 9220E - Windows - 10 - Home,MLA-NOTEBOOKS
69,69,Lenovo Ideapad,,2020-07-25T14:22:08.000Z,Argentina,gold_special,active,MLA15698353,105995.0,MLA870044487,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible']",105995.0,True,5,0.9,new,1,Notebook Lenovo S145 I3 1005 G1 8gb 1tb + Ssd 240gb Win10,,buy_it_now,Garantía de fábrica: 12 meses,MLA1652,Capital Federal,131648529,MLA-NOTEBOOKS,19,MLA870044487,23.0,platinum,27992.0,1435.0,0.02,0.97,0.01,5_green,PCCENTERCOMPUTERS,normal,Lenovo IdeaPad S145-15IIL,MLA-NOTEBOOKS
