,product,buying_mode,title,start_time,seller_address.country.name,status,seller_address.state.name,tags,available_quantity,listing_type_id,catalog_product_id,condition,warranty,id,accepts_mercadopago,sold_quantity,category_id,original_price,price,base_price,domain_id,official_store_id,seller_id,initial_quantity,health,item_id,reviews_rating_levels.one_star,reviews_rating_levels.five_star,reviews_rating_levels.three_star,reviews_paging.total,reviews_rating_average,reviews_rating_levels.four_star,reviews_rating_levels.two_star
436,Apple Macbook,buy_it_now,Macbook Pro 15  I7 2.2ghz 8g Ram 500g Disco 2011,2018-11-03T04:38:40.000Z,Argentina,active,Capital Federal,"['dragged_bids_and_visits', 'poor_quality_picture', 'immediate_payment', 'cart_eligible']",1,gold_special,,used,,MLA756459695,True,0,MLA1652,,80000.0,80000.0,MLA-NOTEBOOKS,,164032151,1,0.66,MLA756459695,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,Apple Macbook,buy_it_now,Apple Macbook Air 13  I5 1.1 Ghz 8gb 512gb Ssd Mvh22le/a,2020-07-22T20:10:54.000Z,Argentina,active,Capital Federal,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",1,gold_pro,,new,Garantía de fábrica: 12 meses,MLA869570604,True,2,MLA1652,,320649.0,320649.0,MLA-NOTEBOOKS,,176546321,4,0.9,MLA869570604,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,Apple Macbook,buy_it_now,Macbook Pro Retina 13 Pulgadas 2015,2020-07-28T21:07:29.000Z,Argentina,active,Buenos Aires,"['poor_quality_picture', 'immediate_payment', 'cart_eligible']",1,gold_special,MLA15741417,used,Sin garantía,MLA870632222,True,0,MLA1652,,150000.0,150000.0,MLA-NOTEBOOKS,,151734557,1,0.66,MLA870632222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,Apple Macbook,buy_it_now,New Macbook Air 13' I5 8gb Ssd 512/256/128 Gb 2.9ghz Garanti,2017-08-14T17:38:07.000Z,Argentina,active,Capital Federal,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",500,gold_pro,MLA15306717,new,12 MESES CON FACTURA,MLA678667577,True,25,MLA1652,,259999.0,259999.0,MLA-NOTEBOOKS,,225480741,768,1.0,MLA678667577,0.0,5.0,0.0,6.0,4.8,1.0,0.0
440,Apple Macbook,buy_it_now,Apple Macbook Pro 13.3 2020 Touch Bar Core I5 1tb,2021-01-05T15:15:27.000Z,Argentina,active,Buenos Aires,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible']",2,gold_special,,new,Garantía de fábrica: 12 meses,MLA903179544,True,0,MLA1652,,384999.0,384999.0,MLA-NOTEBOOKS,1938,608846165,18,0.87,MLA903179544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,Apple Macbook,buy_it_now,"Macbook Air 13  1.1 Ghz 2020 New Dual-core Core I3, 256gb",2020-09-16T17:49:44.000Z,Argentina,active,Santa Fe,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",1,gold_pro,MLA15913938,new,Garantía de fábrica: 1 años,MLA879066374,True,10,MLA1652,289999,249999.0,249999.0,MLA-NOTEBOOKS,,208137579,23,0.88,MLA879066374,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,Apple Macbook,buy_it_now,New Macbook Pro Retina 2020 Touchbar I5 8gb Garantía Factura,2019-12-09T21:54:55.000Z,Argentina,active,Capital Federal,"['good_quality_thumbnail', 'loyalty_discount_eligible', 'brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",500,gold_special,MLA16598196,new,Garantía del vendedor: 12 meses,MLA829595674,True,5,MLA1652,,399999.0,399999.0,MLA-NOTEBOOKS,,225480741,901,0.9,MLA829595674,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,Apple Macbook,buy_it_now,Macbookpro Retina 15 2015 Cpu/i 7 2.8ghz 16g 1tssd R9  2g,2020-09-09T13:27:01.000Z,Argentina,active,Capital Federal,"['immediate_payment', 'cart_eligible']",1,gold_special,,used,Garantía del vendedor: 1 meses,MLA877579515,True,0,MLA1652,,230000.0,230000.0,MLA-NOTEBOOKS,,164032151,1,0.77,MLA877579515,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,Apple Macbook,buy_it_now,Macbook Air 13  2013 I7 1.7gz 8g Ram Ssd 120g Catalina 10.15,2020-08-21T23:04:22.000Z,Argentina,active,Capital Federal,"['poor_quality_picture', 'immediate_payment', 'cart_eligible']",1,gold_special,MLA15306716,used,Garantía del vendedor: 1 meses,MLA874545708,True,0,MLA1652,,105000.0,105000.0,MLA-NOTEBOOKS,,164032151,1,0.77,MLA874545708,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,Apple Macbook,buy_it_now,Apple Macbook Air 2020 13.3 Core I3 8gb 256gb A2179 +mp,2020-11-12T13:28:47.000Z,Argentina,active,Capital Federal,"['good_quality_thumbnail', 'brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",2,gold_pro,MLA15913938,new,Garantía de fábrica: 12 meses,MLA896869106,True,2,MLA1652,,194999.0,194999.0,MLA-NOTEBOOKS,,86898163,8,1.0,MLA896869106,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,Apple Macbook,buy_it_now,Macbook Pro 16 Touch I9 8 Cores Ssd1tb Video 4gb Grtia.fact.,2020-07-26T12:36:54.000Z,Argentina,active,Capital Federal,"['good_quality_thumbnail', 'brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",5000,gold_pro,MLA15532281,new,Garantía de fábrica: 24 meses,MLA870218888,True,0,MLA1652,,799999.0,799999.0,MLA-NOTEBOOKS,,225480741,10000,0.9,MLA870218888,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,Apple Macbook,buy_it_now,Macbook Pro 13 2020 I5 2.0 Quad 16gb Ram 512gb Mwp42ll/a,2020-11-17T15:40:05.000Z,Argentina,active,Capital Federal,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",1,gold_special,,new,Garantía de fábrica: 12 meses,MLA897584191,True,0,MLA1652,,349999.0,349999.0,MLA-NOTEBOOKS,,207015675,1,0.8,MLA897584191,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,Apple Macbook,buy_it_now,Macbook Pro 15  2010 I7 2.66gz 8g Ram 500g Hd Bat Nueva,2020-08-26T13:30:00.000Z,Argentina,active,Capital Federal,"['poor_quality_picture', 'immediate_payment', 'cart_eligible']",1,gold_special,,used,Garantía del vendedor: 1 meses,MLA875191656,True,0,MLA1652,,80000.0,80000.0,MLA-NOTEBOOKS,,164032151,1,0.66,MLA875191656,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,Apple Macbook,buy_it_now,Macbook Pro 16 2020 Ssd 1tb I9 16g Ram En Español Touchbar ,2020-07-17T17:50:53.000Z,Argentina,active,Capital Federal,"['good_quality_thumbnail', 'brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",2,gold_special,MLA15532281,new,Garantía de fábrica: 1 años,MLA868697155,True,0,MLA1652,,640890.0,640890.0,MLA-NOTEBOOKS,,210018018,100,0.7,MLA868697155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,Apple Macbook,buy_it_now,Macbook Air 13 2020 New 1.1 Ghz Quad Core I5 8gb Ram 512gb C,2020-09-08T13:31:33.000Z,Argentina,active,Capital Federal,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",1,gold_pro,,new,Garantía de fábrica: 12 meses,MLA877381906,True,5,MLA1652,379999,288500.0,288500.0,MLA-NOTEBOOKS,,110242209,8,0.8,MLA877381906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,Apple Macbook,buy_it_now,Macbook Air 13 2020 New 1.1 Ghz Quad Core I5 8gb Ram 512gb,2020-08-29T02:30:57.000Z,Argentina,active,Capital Federal,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",1,gold_special,,new,Garantía de fábrica: 12 meses,MLA875632525,True,5,MLA1652,315999,239000.0,239000.0,MLA-NOTEBOOKS,,110242209,14,0.7,MLA875632525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,Apple Macbook,buy_it_now,Macbook Pro 13  (2020) Touch Bar 1.4ghz Quad-core 8th-gen Co,2020-08-21T13:49:29.000Z,Argentina,active,Capital Federal,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",1,gold_pro,,new,,MLA874451923,True,1,MLA1652,,324436.0,324436.0,MLA-NOTEBOOKS,,169311474,9,0.8,MLA874451923,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,Apple Macbook,buy_it_now,Macbook Pro 13  (2020) Touch Bar 1.4ghz Quad-core 8th-gen Co,2020-08-21T12:50:33.000Z,Argentina,active,Capital Federal,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",1,gold_special,,new,,MLA874446527,True,2,MLA1652,,253060.0,253060.0,MLA-NOTEBOOKS,,169311474,10,0.7,MLA874446527,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,Apple Macbook,buy_it_now,Macbook Air 2020 Retina Sensor Id Ssd256gb Stock ,2020-07-01T16:49:20.000Z,Argentina,active,Capital Federal,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",1,gold_special,MLA15913938,new,Garantía de fábrica: 6 meses,MLA865520593,True,1,MLA1652,,169999.0,169999.0,MLA-NOTEBOOKS,,193659561,2,0.7,MLA865520593,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,Apple Macbook,buy_it_now,Cambio Gpu Macbook Pro 15  17  Amd 2011 Por Uno Nuevo,2020-08-20T03:41:15.000Z,Argentina,active,Capital Federal,"['extended_warranty_eligible', 'poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",1,gold_special,,new,Garantía del vendedor: 3 meses,MLA874201428,True,0,MLA1652,,15000.0,15000.0,MLA-NOTEBOOKS,,164032151,1,0.6,MLA874201428,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,Apple Macbook,buy_it_now,Kingston 8gb 1600mhz P/ Macbook Pro 13 Y 15 Inch Mid 2012,2017-12-05T22:09:04.000Z,Argentina,active,Capital Federal,"['poor_quality_picture', 'poor_quality_thumbnail', 'extended_warranty_eligible', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible']",1,gold_special,,new,Factura A y B . Garantía Oficial en Argentina,MLA695701966,True,5,MLA1652,,9990.0,9990.0,MLA-NOTEBOOKS,,22947046,7,0.5,MLA695701966,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,Apple Macbook,buy_it_now,Apple Macbook Air 10th Gen Pantalla 13.3´´ 256gb 8gb Ram,2020-10-29T15:36:48.000Z,Argentina,active,Capital Federal,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",500,gold_special,MLA15913938,new,Garantía del vendedor: 3 meses,MLA885976724,True,3,MLA1652,,169999.0,169999.0,MLA-NOTEBOOKS,,309453406,1002,0.7,MLA885976724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,Apple Macbook,buy_it_now,Apple Macbook Air 2020 13.3 I7 16gb 256ssd Garantia 2021 ,2020-09-29T23:16:27.000Z,Argentina,active,Capital Federal,"['brand_verified', 'poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",1,gold_special,MLA15913938,new,Garantía de fábrica: 12 meses,MLA881489801,True,0,MLA1652,,275000.0,275000.0,MLA-NOTEBOOKS,,763104,1,0.81,MLA881489801,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,Apple Macbook,buy_it_now,Macbook Air 13-inch 4gb Core I5 Como Nueva Envio Gratis,2020-09-01T23:10:06.000Z,Argentina,active,Buenos Aires,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",1,gold_pro,,new,Garantía de fábrica: 2 meses,MLA876213468,True,0,MLA1652,,149000.0,149000.0,MLA-NOTEBOOKS,,20024155,1,0.9,MLA876213468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,Apple Macbook,buy_it_now,Macbook Air 2020 Contado $ 160.000 - Core-i3-8gb-ssd 256gb,2020-07-04T01:01:44.000Z,Argentina,active,Capital Federal,"['poor_quality_thumbnail', 'brand_verified', 'poor_quality_picture', 'immediate_payment', 'cart_eligible']",1,gold_special,MLA15913938,new,Garantía de fábrica: 12 meses,MLA866198928,True,0,MLA1652,,165000.0,165000.0,MLA-NOTEBOOKS,,482819026,5,0.66,MLA866198928,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,Apple Macbook,buy_it_now,"Macbook Pro 13 I5 2,4 4gb Ssd 128 Retina Disp 2013 Impecable",2020-09-02T13:25:07.000Z,Argentina,active,Capital Federal,"['poor_quality_picture', 'immediate_payment', 'cart_eligible']",1,gold_special,,used,Sin garantía,MLA876288669,True,0,MLA1652,,200000.0,200000.0,MLA-NOTEBOOKS,,169232216,1,0.8,MLA876288669,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,Apple Macbook,buy_it_now,Macbook Pro 15 Quadcore I7 2.2 Ghz 8g 500g 2011,2018-11-19T01:16:39.000Z,Argentina,active,Capital Federal,"['dragged_bids_and_visits', 'poor_quality_picture', 'immediate_payment', 'cart_eligible']",1,gold_special,,used,,MLA758832906,True,0,MLA1652,,80000.0,80000.0,MLA-NOTEBOOKS,,164032151,1,0.77,MLA758832906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,Apple Macbook,buy_it_now,"Apple Macbook Air Chip M1 (13.3¨,8 Gb, 512ssd. En Stock!",2021-01-16T20:26:16.000Z,Argentina,active,Entre Ríos,"['poor_quality_picture', 'immediate_payment', 'cart_eligible']",1,gold_special,MLA16591147,new,Garantía de fábrica: 12 meses,MLA904508525,True,1,MLA1652,,234900.0,234900.0,MLA-NOTEBOOKS,,648192814,3,0.87,MLA904508525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,Apple Macbook,buy_it_now,Macbook Air 13  2011 Core I5 1.7gz 4g Ram 256g Ssd,2020-08-29T17:14:00.000Z,Argentina,active,Capital Federal,"['poor_quality_picture', 'immediate_payment', 'cart_eligible']",1,gold_special,MLA15306716,used,Garantía del vendedor: 1 meses,MLA875692228,True,0,MLA1652,,73000.0,73000.0,MLA-NOTEBOOKS,,164032151,1,0.66,MLA875692228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,Apple Macbook,buy_it_now,New Macbook Pro 2020 Touchbar Ssd256 8gb Garantia Factura,2020-06-16T13:30:59.000Z,Argentina,active,Capital Federal,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",500,gold_pro,,new,Garantía de fábrica: 12 meses,MLA862544622,True,1,MLA1652,,429999.0,429999.0,MLA-NOTEBOOKS,,225480741,1000,1.0,MLA862544622,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,Apple Macbook,buy_it_now,"Apple Macbook Pro 13,31 Mwp42le/a I5 Gen10 16gb 512gb Ssd ",2020-10-08T14:42:03.000Z,Argentina,active,Capital Federal,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",1,gold_special,,new,Garantía de fábrica: 12 meses,MLA883010790,True,0,MLA1652,,359999.0,359999.0,MLA-NOTEBOOKS,,176546321,3,0.8,MLA883010790,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,Apple Macbook,buy_it_now,Notebook Apple Macbook Air 2020 13.3 I7 16gb 512ssd Cuotas,2021-01-12T12:37:45.000Z,Argentina,active,Buenos Aires,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",1,gold_pro,MLA15913938,new,Garantía de fábrica: 12 meses,MLA903925339,True,0,MLA1652,,332500.0,332500.0,MLA-NOTEBOOKS,,188368799,1,0.9,MLA903925339,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,Apple Macbook,buy_it_now,"Macbook Air 11 Apple A1370, S/drive Apple A1379 Permuto Moto",2020-09-15T18:08:40.000Z,Argentina,active,Capital Federal,"['immediate_payment', 'cart_eligible']",1,gold_special,,used,Sin garantía,MLA878881367,True,0,MLA1652,,64999.0,64999.0,MLA-NOTEBOOKS,,716743,1,0.62,MLA878881367,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,Apple Macbook,buy_it_now,Notebook Macbook Pro 13 2015 I5 4gb Ñ Disco Ssd Idem Nueva,2020-11-15T13:57:22.000Z,Argentina,active,Capital Federal,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",1,gold_special,,used,Sin garantía,MLA897277675,True,0,MLA1652,,97999.0,97999.0,MLA-NOTEBOOKS,,577806365,1,0.75,MLA897277675,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,Apple Macbook,buy_it_now,"Permuto Macbook Pro 13, Core I5, 16gb, 296 Ciclos, Impoluta",2020-12-27T21:55:38.000Z,Argentina,active,Capital Federal,"['poor_quality_picture', 'immediate_payment', 'cart_eligible']",1,gold_special,,used,Garantía del vendedor: 15 días,MLA902366208,True,0,MLA1652,,105000.0,105000.0,MLA-NOTEBOOKS,,120664,1,0.75,MLA902366208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,Apple Macbook,buy_it_now,Vendo Partes Macbook Pro 13 A1278 Todos Los Años,2018-07-11T17:44:40.000Z,Argentina,active,Capital Federal,"['dragged_bids_and_visits', 'poor_quality_picture', 'immediate_payment', 'cart_eligible']",1,gold_special,,used,1 Mes,MLA736663866,True,0,MLA1652,,400.0,400.0,MLA-NOTEBOOKS,,164032151,1,0.75,MLA736663866,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,Apple Macbook,buy_it_now,"Macbook 13,3 Intel Core I5 Macbook Pro 8gb Ram 2,4 Ghz",2021-01-13T00:56:57.000Z,Argentina,active,Capital Federal,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",1,gold_special,MLA15552876,used,Garantía de fábrica: 12 meses,MLA904024220,True,0,MLA1652,,445000.0,445000.0,MLA-NOTEBOOKS,,191364111,1,0.55,MLA904024220,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,Apple Macbook,buy_it_now,Macbook Pro 16 I9 16gb 4gb 1tb Mvvk2ll/a  2020   Todo Apple ,2020-08-23T04:40:44.000Z,Argentina,active,Capital Federal,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",1,gold_special,MLA15532281,new,Garantía de fábrica: 1 años,MLA874727735,True,0,MLA1652,,484999.99,484999.99,MLA-NOTEBOOKS,,162133415,1,0.66,MLA874727735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,Apple Macbook,buy_it_now,Macbook Pro I7 Radeon Pro 555x 15  256ssd 16gb Touchbar 2019,2020-11-09T18:02:20.000Z,Argentina,active,Buenos Aires,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",1,gold_special,MLA15552876,used,Sin garantía,MLA896403893,True,0,MLA1652,,469899.0,469899.0,MLA-NOTEBOOKS,,187497517,1,0.77,MLA896403893,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,Apple Macbook,buy_it_now,Macbook Pro 15 Quadcore I7 2.2 Ghz 16g Ram Ssd 240 G 2011,2019-11-12T01:41:39.000Z,Argentina,active,Capital Federal,"['dragged_bids_and_visits', 'poor_quality_picture', 'immediate_payment', 'cart_eligible']",1,gold_special,,used,1 Mes,MLA824781501,True,0,MLA1652,,90000.0,90000.0,MLA-NOTEBOOKS,,164032151,1,0.55,MLA824781501,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,Apple Macbook,buy_it_now,New Macbook Air Retina 2020 13  A2179 I5 Ssd512gb 8gb ,2020-05-05T19:46:41.000Z,Argentina,active,Capital Federal,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",500,gold_pro,,new,Garantía de fábrica: 12 meses,MLA853482641,True,3,MLA1652,,399999.0,399999.0,MLA-NOTEBOOKS,,225480741,1002,1.0,MLA853482641,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,Apple Macbook,buy_it_now,"Macbook Air 11, Mid 2012 128 Gb Ram 4gb Intel I5",2021-01-05T17:16:40.000Z,Argentina,active,Capital Federal,"['immediate_payment', 'cart_eligible']",1,gold_pro,,used,Sin garantía,MLA903194453,True,0,MLA1652,,89999.0,89999.0,MLA-NOTEBOOKS,,159926741,1,0.87,MLA903194453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,Apple Macbook,buy_it_now,Macbook Air 13.3 I5 Ram 8gb Ssd 256gb Macos Apple Mac,2020-11-25T00:40:48.000Z,Argentina,active,Buenos Aires,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",1,gold_special,,new,Garantía de fábrica: 12 meses,MLA898646491,True,0,MLA1652,,245004.64,245004.64,MLA-NOTEBOOKS,,116239336,1,0.7,MLA898646491,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,Apple Macbook,buy_it_now,Apple Macbook Air 13.3 I3 8gb Ssd 256gb 2020 Retina,2020-12-02T19:12:57.000Z,Argentina,active,Capital Federal,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",1,gold_pro,,new,Garantía de fábrica: 12 meses,MLA899708014,True,0,MLA1652,,248050.0,248050.0,MLA-NOTEBOOKS,,183000192,2,0.9,MLA899708014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,Apple Macbook,buy_it_now,Macbook Pro Retina 13  2015 I5 2.7gz 8g Ram 120g Ssd 300 Cic,2020-07-03T05:22:07.000Z,Argentina,active,Capital Federal,"['poor_quality_picture', 'immediate_payment', 'cart_eligible']",1,gold_special,MLA15741417,used,Garantía del vendedor: 1 meses,MLA865969470,True,0,MLA1652,,125000.0,125000.0,MLA-NOTEBOOKS,,164032151,1,0.66,MLA865969470,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,Apple Macbook,buy_it_now,Macbook Pro 15 I7 2.2 Ghz 16g 500 Hd  2011 Bat 400 Ciclos,2018-10-13T13:29:14.000Z,Argentina,active,Capital Federal,"['dragged_bids_and_visits', 'poor_quality_picture', 'immediate_payment', 'cart_eligible']",1,gold_special,,used,,MLA753063752,True,0,MLA1652,,90000.0,90000.0,MLA-NOTEBOOKS,,164032151,1,0.66,MLA753063752,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,Apple Macbook,buy_it_now,Apple Macbook Air 13  I3 8gb 256gb 2020 10g Space Grey ,2020-12-21T20:38:22.000Z,Argentina,active,Capital Federal,"['brand_verified', 'poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",1,gold_special,MLA15913938,new,Garantía de fábrica: 12 meses,MLA901884707,True,0,MLA1652,,189688.92,189688.92,MLA-NOTEBOOKS,1545,293425181,5,0.7,MLA901884707,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,Apple Macbook,buy_it_now,Macbook Air 13 Ultimo Modelo 2020 Space Gray,2020-09-29T19:33:35.000Z,Argentina,active,Capital Federal,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible']",1,gold_special,MLA15555683,new,Garantía de fábrica: 1 años,MLA881436663,True,0,MLA1652,,196900.0,196900.0,MLA-NOTEBOOKS,,11884210,1,0.8,MLA881436663,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,Apple Macbook,buy_it_now,Macbook Air 13.3 Marzo 2020 Space Gray,2020-06-07T02:28:20.000Z,Argentina,active,Capital Federal,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",1,gold_special,MLA15306716,new,Garantía de fábrica: 12 meses,MLA860731947,True,0,MLA1652,,178000.0,178000.0,MLA-NOTEBOOKS,,27416075,3,0.7,MLA860731947,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,Apple Macbook,buy_it_now,Apple 13.3 Macbook Pro M1 Chip Myd92e/a 8gb 512gb _1,2020-12-14T21:39:59.000Z,Argentina,active,Capital Federal,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",1,gold_special,MLA16267559,new,Garantía de fábrica: 6 meses,MLA901074540,True,2,MLA1652,,452200.0,452200.0,MLA-NOTEBOOKS,,470817630,3,0.7,MLA901074540,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,Apple Macbook,buy_it_now,Macbook Pro 15 Quad Core I7 2.0 Ghz 8g  250g Ssd 2011,2018-12-02T01:13:07.000Z,Argentina,active,Capital Federal,"['dragged_bids_and_visits', 'poor_quality_picture', 'immediate_payment', 'cart_eligible']",1,gold_special,,used,,MLA760732474,True,0,MLA1652,,80000.0,80000.0,MLA-NOTEBOOKS,,164032151,1,0.66,MLA760732474,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,Apple Macbook,buy_it_now,Macbook Air 13.3 Retina I5 8gb Ssd 512gb 2020 Mvh22,2020-12-02T19:08:32.000Z,Argentina,active,Capital Federal,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",3,gold_pro,MLA15913938,new,Garantía de fábrica: 12 meses,MLA899706353,True,0,MLA1652,,325490.0,325490.0,MLA-NOTEBOOKS,,183000192,4,0.9,MLA899706353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,Apple Macbook,buy_it_now,Macbook Pro 15 Quadcore I7 2.2gz 16g  500g Hd 2011,2019-03-23T02:45:12.000Z,Argentina,active,Capital Federal,"['dragged_bids_and_visits', 'poor_quality_picture', 'immediate_payment', 'cart_eligible']",1,gold_special,,used,Garantía del vendedor: 30 días,MLA777209642,True,1,MLA1652,,95000.0,95000.0,MLA-NOTEBOOKS,,164032151,1,0.55,MLA777209642,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,Apple Macbook,buy_it_now,Apple Macbook Pro 13¨ Core I7 2.9 A1278 - Espectacular!!!,2018-11-18T22:54:52.000Z,Argentina,active,Capital Federal,"['poor_quality_picture', 'immediate_payment', 'cart_eligible']",1,gold_special,,used,Garantía del vendedor: 5 días,MLA758824649,True,0,MLA1652,,300000.0,300000.0,MLA-NOTEBOOKS,,55580130,1,0.88,MLA758824649,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,Apple Macbook,buy_it_now,Macbook Air 2020 Ssd256+adaptador Hub+auriculares I12+funda,2020-10-26T12:04:38.000Z,Argentina,active,Capital Federal,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",600,gold_pro,MLA15913938,new,Garantía de fábrica: 12 meses,MLA885432260,True,1,MLA1652,,269999.0,269999.0,MLA-NOTEBOOKS,,225480741,1200,1.0,MLA885432260,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,Apple Macbook,buy_it_now,Macbook Pro 13 Touch Bar I5 8gb 128gb Huella 2019 Tienda Hyt,2020-11-04T01:21:30.000Z,Argentina,active,Capital Federal,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",1,gold_special,MLA15248256,new,Garantía de fábrica: 12 meses,MLA886695519,True,0,MLA1652,,249999.0,249999.0,MLA-NOTEBOOKS,,216203805,1,0.8,MLA886695519,0.0,0.0,0.0,0.0,0.0,0.0,0.0
