,item_id,product,title,price,accepts_mercadopago,base_price,warranty,official_store_id,seller_id,sold_quantity,catalog_product_id,category_id,start_time,seller_address.country.name,status,condition,health,tags,buying_mode,original_price,domain_id,available_quantity,initial_quantity,seller_address.state.name,listing_type_id,questions_total,user_user_type,user_seller_reputation.power_seller_status,user_nickname,user_seller_reputation.transactions.completed,user_seller_reputation.transactions.ratings.positive,user_seller_reputation.transactions.canceled,user_seller_reputation.level_id,user_seller_reputation.transactions.ratings.neutral,user_seller_reputation.transactions.ratings.negative,product_name,product_sold_quantity,product_domain_id
10,MLA876774404,Lenovo Ideapad,Notebook Lenovo Ideapad Slim 14p Amd A4 4gb 64gb Windows 10,63000.0,True,63000.0,Garantía de fábrica: 12 meses,,15096445,5,MLA15349660,MLA1652,2020-09-04T15:53:33.000Z,Argentina,active,new,0.75,"['good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,79500,MLA-NOTEBOOKS,1,25,Capital Federal,gold_special,11.0,normal,platinum,TECNOLIFE ARG,66266.0,0.98,4292.0,5_green,0.01,0.01,Lenovo IdeaPad Slim 1 1-14AST-05,0.0,MLA-NOTEBOOKS
11,MLA899930093,Lenovo Ideapad,Notebook Lenovo Intel Core I5 8gb 256ssd Windows 10,99999.0,True,99999.0,Garantía de fábrica: 12 meses,1938,608846165,5,MLA16041756,MLA1652,2020-12-04T14:21:46.000Z,Argentina,active,new,0.87,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,107999,MLA-NOTEBOOKS,100,149,Buenos Aires,gold_special,28.0,brand,platinum,ELECTRONICAFLA,190109.0,0.9,8502.0,5_green,0.03,0.07,Lenovo IdeaPad 3 15IIL05,0.0,MLA-NOTEBOOKS
12,MLA901192962,Lenovo Ideapad,Notebook Lenovo Intel Core I3 4gb 256ssd Windows 10,79999.0,True,79999.0,Garantía de fábrica: 12 meses,1938,608846165,5,MLA15698353,MLA1652,2020-12-15T20:39:49.000Z,Argentina,active,new,1.0,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",buy_it_now,84999,MLA-NOTEBOOKS,50,101,Buenos Aires,gold_pro,,brand,platinum,ELECTRONICAFLA,190109.0,0.9,8502.0,5_green,0.03,0.07,Lenovo IdeaPad S145-15IIL,0.0,MLA-NOTEBOOKS
13,MLA884210037,Lenovo Ideapad,Notebook Lenovo 11.6 Hd Intel Ssd 128gb Ram 4gb Wifi Freedos,41999.0,True,41999.0,Garantía del vendedor: 12 meses,,69526727,25,,MLA1652,2020-10-16T17:41:24.000Z,Argentina,active,new,0.9,"['good_quality_thumbnail', 'loyalty_discount_eligible', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,75,Capital Federal,gold_special,,normal,platinum,ELECTRONIC-MARKET,28160.0,0.96,1467.0,5_green,0.02,0.02,,,
14,MLA873400545,Lenovo Ideapad,Notebook Lenovo 14 Windows 10 4gb 64gb Ssd Amd 1-14ast-05,54999.99,True,54999.99,Garantía de fábrica: 1 meses,,245645298,5,MLA15349660,MLA1652,2020-08-14T21:16:16.000Z,Argentina,active,new,0.75,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,10,Capital Federal,gold_special,,normal,platinum,PANDASHOP_ARG,70689.0,0.89,10789.0,5_green,0.03,0.08,Lenovo IdeaPad Slim 1 1-14AST-05,0.0,MLA-NOTEBOOKS
15,MLA895931292,Lenovo Ideapad,Notebook Ryzen 5 3500u 8gb Ssd 256 Lenovo 15 Fhd Win 15ada05,113999.0,True,113999.0,Garantía de fábrica: 12 meses,,99808494,5,MLA16189144,MLA1652,2020-11-05T20:23:05.000Z,Argentina,active,new,0.9,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,15,Capital Federal,gold_pro,,normal,platinum,TIENDA.GO,5367.0,0.98,298.0,5_green,0.01,0.01,Lenovo IdeaPad 3,0.0,MLA-NOTEBOOKS
16,MLA897760042,Lenovo Ideapad,Notebook Lenovo Intel Core I7 8gb 1tb Windows 10,138699.0,True,138699.0,Garantía de fábrica: 12 meses,1938,608846165,5,MLA15698353,MLA1652,2020-11-18T17:28:07.000Z,Argentina,active,new,1.0,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",buy_it_now,145999,MLA-NOTEBOOKS,1,37,Buenos Aires,gold_pro,56.0,brand,platinum,ELECTRONICAFLA,190109.0,0.9,8502.0,5_green,0.03,0.07,Lenovo IdeaPad S145-15IIL,0.0,MLA-NOTEBOOKS
17,MLA898911990,Lenovo Ideapad,Notebook Lenovo Ideapad S340 Ryzen 5 8gb 1tb Windows 10,81999.0,True,81999.0,Garantía de fábrica: 12 meses,829,258450419,5,MLA15253903,MLA1652,2020-11-26T17:42:42.000Z,Argentina,active,new,0.9,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",buy_it_now,102499,MLA-NOTEBOOKS,1,57,Capital Federal,gold_special,,brand,platinum,DELTA TIENDASOFICIALES,2720.0,0.94,199.0,5_green,0.03,0.03,Lenovo IdeaPad S340,0.0,MLA-NOTEBOOKS
18,MLA901846574,Lenovo Ideapad,Notebook Lenovo Intel Core I3 4gb 1tb Windows 10,75999.0,True,75999.0,Garantía de fábrica: 12 meses,1938,608846165,5,MLA16041756,MLA1652,2020-12-21T17:34:39.000Z,Argentina,active,new,1.0,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'brand_verified', 'immediate_payment', 'cart_eligible']",buy_it_now,79999,MLA-NOTEBOOKS,50,100,Buenos Aires,gold_pro,10.0,brand,platinum,ELECTRONICAFLA,190109.0,0.9,8502.0,5_green,0.03,0.07,Lenovo IdeaPad 3 15IIL05,0.0,MLA-NOTEBOOKS
19,MLA900274664,Lenovo Ideapad,Notebook Lenovo Ideapad S145-15ast A6 9225 4gb 500gb 15' W10,48499.0,True,48499.0,Garantía de fábrica: 12 meses,829,258450419,5,MLA15261473,MLA1652,2020-12-08T15:08:08.000Z,Argentina,active,new,0.9,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",buy_it_now,60629,MLA-NOTEBOOKS,1,64,Capital Federal,gold_special,19.0,brand,platinum,DELTA TIENDASOFICIALES,2720.0,0.94,199.0,5_green,0.03,0.03,Lenovo IdeaPad S145-15AST - Negro - 4 GB - 500 GB - 1366 px x 768 px - AMD Radeon R4 - AMD - A6-Series - 9225 - Windows - 10 - Home,0.0,MLA-NOTEBOOKS
20,MLA878139970,Lenovo Ideapad,Notebook Lenovo Ryzen 3 4 Gb 256 Ssd 14 Windows 10 Nuevas ,69999.0,True,69999.0,Garantía del vendedor: 12 meses,,10878354,5,,MLA1652,2020-09-11T16:55:14.000Z,Argentina,active,new,0.8,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,35,Capital Federal,gold_special,48.0,normal,,ASTRONIC ARG,179.0,0.95,5.0,5_green,0.05,0.0,,,
21,MLA861858776,Lenovo Ideapad,Notebook Lenovo S145 Core I3 1005 G1 8gb 1tb 15.6 Win10,99995.0,True,99995.0,Garantía de fábrica: 12 meses,,131648529,25,MLA15698353,MLA1652,2020-06-12T12:36:08.000Z,Argentina,active,new,0.9,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,36,Capital Federal,gold_special,93.0,normal,platinum,PCCENTERCOMPUTERS,27982.0,0.97,1435.0,5_green,0.02,0.01,Lenovo IdeaPad S145-15IIL,0.0,MLA-NOTEBOOKS
22,MLA900364708,Lenovo Ideapad,"Notebook Lenovo Ideapad 3 I3 10ma 15,6 8gb Ssd 256gb",89999.0,True,89999.0,Garantía del vendedor: 12 meses,,482880972,5,MLA16189144,MLA1652,2020-12-09T13:25:37.000Z,Argentina,active,new,0.87,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'brand_verified', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,12,Capital Federal,gold_pro,2.0,normal,platinum,MAGATEKNO,3246.0,0.99,151.0,5_green,0.01,0.0,Lenovo IdeaPad 3,0.0,MLA-NOTEBOOKS
23,MLA897721176,Lenovo Ideapad,Notebook Lenovo Ideapad 3 15.6 Core I3-1005g1 8gb Ram 256gb,99999.0,True,99999.0,Garantía de fábrica: 6 meses,,203804413,5,MLA16041756,MLA1652,2020-11-18T13:58:45.000Z,Argentina,active,new,1.0,"['good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,35,Capital Federal,gold_pro,16.0,normal,platinum,NEXT CLICK,26344.0,0.95,1267.0,5_green,0.02,0.03,Lenovo IdeaPad 3 15IIL05,0.0,MLA-NOTEBOOKS
24,MLA875512766,Lenovo Ideapad,Notebook Lenovo 330 Intel Celeron N4000 4gb Ddr4 1tb Dvdrw ,49999.0,True,49999.0,Garantía de fábrica: 12 meses,,174556876,5,MLA15280167,MLA1652,2020-08-28T14:30:44.000Z,Argentina,active,new,0.8,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,62999,MLA-NOTEBOOKS,1,22,Capital Federal,gold_special,29.0,normal,platinum,OVERHARD DIGITAL,407657.0,0.94,27757.0,5_green,0.03,0.03,Lenovo IdeaPad 330-15IGM,0.0,MLA-NOTEBOOKS
25,MLA875916696,Lenovo Ideapad,Notebook Lenovo Intel Celeron 4gb Ram 1tb Hdd Uhd Graphics,64999.0,True,64999.0,Garantía de fábrica: 12 meses,,25704919,5,MLA15262067,MLA1652,2020-08-31T14:11:00.000Z,Argentina,active,new,0.87,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,22,Capital Federal,gold_special,,normal,platinum,ELECTRO-SHOWS,46985.0,0.96,5507.0,5_green,0.01,0.03,Lenovo IdeaPad S145-14IGM,0.0,MLA-NOTEBOOKS
26,MLA884208569,Lenovo Ideapad,Notebook Lenovo 11.6 Hd Intel Celeron Ssd 128gb Ram 4gb Wifi,41499.0,True,41499.0,Garantía del vendedor: 12 meses,,69526727,5,MLA16029713,MLA1652,2020-10-16T17:43:57.000Z,Argentina,active,new,0.9,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,52,Capital Federal,gold_special,22.0,normal,platinum,ELECTRONIC-MARKET,28160.0,0.96,1467.0,5_green,0.02,0.02,Lenovo IdeaPad 1 14IGL05,0.0,MLA-NOTEBOOKS
27,MLA867370156,Lenovo Ideapad,Notebook Lenovo S145 Core I3 1005 G1 8gb 1tb Ssd 240gb Win10,98000.0,True,98000.0,Garantía de fábrica: 12 meses,,74692374,5,MLA15698353,MLA1652,2020-07-10T17:30:58.000Z,Argentina,active,new,0.9,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,16,Capital Federal,gold_special,41.0,normal,platinum,FABYSAN1107,4541.0,0.97,447.0,5_green,0.01,0.02,Lenovo IdeaPad S145-15IIL,0.0,MLA-NOTEBOOKS
28,MLA861405881,Lenovo Ideapad,Notebook Lenovo S145 I3 Ssd 240gb M2 Hdd 1tb Ram 8gb Win10 ,115000.0,True,115000.0,Garantía de fábrica: 6 meses,,15096445,5,MLA15698353,MLA1652,2020-06-10T16:40:55.000Z,Argentina,active,new,0.7,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,150,218,Capital Federal,gold_special,,normal,platinum,TECNOLIFE ARG,66266.0,0.98,4292.0,5_green,0.01,0.01,Lenovo IdeaPad S145-15IIL,0.0,MLA-NOTEBOOKS
29,MLA896989163,Lenovo Ideapad,Notebook Lenovo Ideapad 3 15.6 Core I3-1005g1 8gb Ram 256gb,84999.0,True,84999.0,Garantía de fábrica: 6 meses,,203804413,5,MLA16041756,MLA1652,2020-11-13T01:58:07.000Z,Argentina,active,new,0.9,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,21,Capital Federal,gold_special,42.0,normal,platinum,NEXT CLICK,26344.0,0.95,1267.0,5_green,0.02,0.03,Lenovo IdeaPad 3 15IIL05,0.0,MLA-NOTEBOOKS
30,MLA884482063,Lenovo Ideapad,Notebook Lenovo Ideapad 1 Pentium N5030 4gb 128gb 14 Win 10,54990.0,True,54990.0,Garantía del vendedor: 6 meses,,208334604,5,MLA16029713,MLA1652,2020-10-19T15:32:32.000Z,Argentina,active,new,0.9,"['good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,8,Capital Federal,gold_special,,normal,platinum,TIENDALIDER,12475.0,0.98,874.0,5_green,0.0,0.02,Lenovo IdeaPad 1 14IGL05,0.0,MLA-NOTEBOOKS
31,MLA902693615,Lenovo Ideapad,Notebook Lenovo Ideapad 3 Athlon 3050u 8gb 1tb 15'' Win10,79499.0,True,79499.0,Garantía de fábrica: 12 meses,829,258450419,4,MLA16189144,MLA1652,2020-12-30T19:28:07.000Z,Argentina,active,new,0.9,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",buy_it_now,99379,MLA-NOTEBOOKS,1,45,Capital Federal,gold_pro,,brand,platinum,DELTA TIENDASOFICIALES,2720.0,0.94,199.0,5_green,0.03,0.03,Lenovo IdeaPad 3,0.0,MLA-NOTEBOOKS
32,MLA813783863,Lenovo Ideapad,Notebook Lenovo Ip S145-15ast A69225 4g 500gb Windows 10 100,48499.0,True,48499.0,Garantía de fábrica: 6 meses,,69541508,4,MLA15261472,MLA1652,2019-09-09T17:55:07.000Z,Argentina,active,new,0.8,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",buy_it_now,60619,MLA-NOTEBOOKS,1,59,Capital Federal,gold_special,,normal,platinum,TIENDA DELTA,47633.0,0.94,4282.0,5_green,0.02,0.04,Lenovo IdeaPad S145-15AST,0.0,MLA-NOTEBOOKS
33,MLA900263705,Lenovo Ideapad,Notebook Lenovo Ideapad S145-15iil I5 1035g4 8gb 1tb 15'',87499.0,True,87499.0,Garantía de fábrica: 12 meses,829,258450419,5,MLA15698354,MLA1652,2020-12-08T13:01:11.000Z,Argentina,active,new,0.9,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",buy_it_now,109379,MLA-NOTEBOOKS,1,23,Capital Federal,gold_special,,brand,platinum,DELTA TIENDASOFICIALES,2720.0,0.94,199.0,5_green,0.03,0.03,Lenovo IdeaPad S145-15IIL - Platinum gray - 8 GB - 1 TB - 1366 px x 768 px - Intel Iris Plus Graphics - Intel - Core i5 - 1035G4 - Windows - 10 - Home,0.0,MLA-NOTEBOOKS
34,MLA880269382,Lenovo Ideapad,Notebook Lenovo Ryzen 5 3500u 20gb Ssd 256gb 14 1080p W10,99899.0,True,99899.0,Garantía del vendedor: 12 meses,,82274172,5,MLA16053933,MLA1652,2020-09-23T14:45:18.000Z,Argentina,active,new,0.9,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,24,Capital Federal,gold_special,22.0,normal,platinum,BH COMPUTACION,27194.0,0.97,1545.0,5_green,0.02,0.01,Lenovo IdeaPad 3 14ADA05,0.0,MLA-NOTEBOOKS
35,MLA902606097,Lenovo Ideapad,Notebook Lenovo Ideapad 3 15iil05 I3 8g 256gb 10s,72999.0,True,72999.0,Garantía de fábrica: 12 meses,,287897762,5,MLA16041756,MLA1652,2020-12-29T22:37:30.000Z,Argentina,active,new,0.8,"['good_quality_thumbnail', 'incomplete_technical_specs', 'loyalty_discount_eligible', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,9,Capital Federal,gold_special,,normal,gold,SMART-FIX,946.0,0.98,75.0,5_green,0.01,0.01,Lenovo IdeaPad 3 15IIL05,0.0,MLA-NOTEBOOKS
36,MLA883066707,Lenovo Ideapad,Lenovo Ideapad 3 15iil 15  Core I3 4gb 256gb Ssd,80500.0,True,80500.0,Garantía de fábrica: 12 meses,,623931520,5,MLA16041756,MLA1652,2020-10-08T19:12:59.000Z,Argentina,active,new,0.87,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,11,Capital Federal,gold_special,7.0,normal,silver,SALEBOXSRL,98.0,1.0,5.0,5_green,0.0,0.0,Lenovo IdeaPad 3 15IIL05,0.0,MLA-NOTEBOOKS
37,MLA882660020,Lenovo Ideapad,"Notebook Lenovo S340 I5 8265u 256 Ssd 8gb Ram 15,6  Fhd",109999.0,True,109999.0,Garantía de fábrica: 6 meses,,245645298,2,MLA15248654,MLA1652,2020-10-06T17:07:47.000Z,Argentina,active,new,0.75,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,5,Capital Federal,gold_special,13.0,normal,platinum,PANDASHOP_ARG,70689.0,0.89,10789.0,5_green,0.03,0.08,Lenovo IdeaPad S340-15IWL,0.0,MLA-NOTEBOOKS
38,MLA838497511,Lenovo Ideapad,Notebook Lenovo S145 I3 8gb Ddr4 1tb Hdd + Ssd 240 W10 Orig,92900.0,True,92900.0,Garantía de fábrica: 1 años,,68286146,5,,MLA1652,2020-02-10T21:50:49.000Z,Argentina,active,new,0.9,"['loyalty_discount_eligible', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,16,Capital Federal,gold_special,,normal,platinum,INSUMOS_ACUARIO,40434.0,0.98,2965.0,5_green,0.01,0.01,,,
39,MLA872769243,Lenovo Ideapad,Notebook Lenovo Ip S145-15iil 15.6 4gb Ram 1tb Windows 10,82999.0,True,82999.0,Garantía de fábrica: 6 meses,,189347848,3,MLA15698353,MLA1652,2020-08-11T14:19:56.000Z,Argentina,active,new,0.75,"['good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,4,Capital Federal,gold_special,,normal,platinum,INSTAXMANIA,10888.0,0.98,543.0,5_green,0.0,0.02,Lenovo IdeaPad S145-15IIL,0.0,MLA-NOTEBOOKS
40,MLA879429096,Lenovo Ideapad,Notebook Lenovo I3 10ma Gen. Ram 8gb 256gb Ssd Windows 10,74999.0,True,74999.0,Garantía de fábrica: 6 meses,,193659561,5,MLA16041756,MLA1652,2020-09-18T18:25:30.000Z,Argentina,active,new,0.8,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,18,Capital Federal,gold_special,19.0,normal,platinum,JFS TECH,6777.0,0.98,388.0,5_green,0.01,0.01,Lenovo IdeaPad 3 15IIL05,0.0,MLA-NOTEBOOKS
41,MLA899411540,Lenovo Ideapad,Lenovo Ideapad 3 Amd 3020e 4gb 500gb W10,58500.0,True,58500.0,Garantía de fábrica: 12 meses,,623931520,2,MLA16053933,MLA1652,2020-11-30T18:17:19.000Z,Argentina,active,new,0.75,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,3,Capital Federal,gold_special,2.0,normal,silver,SALEBOXSRL,98.0,1.0,5.0,5_green,0.0,0.0,Lenovo IdeaPad 3 14ADA05,0.0,MLA-NOTEBOOKS
42,MLA872756434,Lenovo Ideapad,Notebook Lenovo Ip S145-14iwl 4g 500gb,61999.0,True,61999.0,Garantía de fábrica: 6 meses,,189347848,3,MLA16056912,MLA1652,2020-08-11T12:47:17.000Z,Argentina,active,new,0.75,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,4,Capital Federal,gold_special,3.0,normal,platinum,INSTAXMANIA,10888.0,0.98,543.0,5_green,0.0,0.02,Lenovo IdeaPad S145-14IWL,0.0,MLA-NOTEBOOKS
43,MLA897719970,Lenovo Ideapad,Notebook Lenovo Ideapad 5 14iil05 Core I5 256gb Ssd 8gb W10,95000.0,True,95000.0,Garantía del vendedor: 3 meses,,165975732,3,MLA16205314,MLA1652,2020-11-18T13:52:52.000Z,Argentina,active,new,0.9,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,6,Capital Federal,gold_special,6.0,normal,platinum,EPARTNERSHOP1,22444.0,0.98,1227.0,5_green,0.01,0.01,Lenovo IdeaPad 5,0.0,MLA-NOTEBOOKS
44,MLA903591989,Lenovo Ideapad,"Notebook Lenovo Ryzen 5  8gb - 256gb Ssd W10 Fhd Tn - 15,6 ",92000.0,True,92000.0,Garantía del vendedor: 6 meses,,645385835,1,MLA16041756,MLA1652,2021-01-08T16:49:18.000Z,Argentina,active,new,0.9,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,10,Capital Federal,gold_special,,normal,silver,DIGICOM ELECTRONICA-SRL,180.0,1.0,8.0,5_green,0.0,0.0,Lenovo IdeaPad 3 15IIL05,0.0,MLA-NOTEBOOKS
45,MLA881933750,Lenovo Ideapad,Notebook Lenovo Ideapad 3 I3 10ma 8gb 500gb Ssd W10 -acuario,84990.0,True,84990.0,Garantía de fábrica: 12 meses,,68286146,5,MLA16041756,MLA1652,2020-10-01T20:22:59.000Z,Argentina,active,new,0.8,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,10,Capital Federal,gold_special,15.0,normal,platinum,INSUMOS_ACUARIO,40434.0,0.98,2965.0,5_green,0.01,0.01,Lenovo IdeaPad 3 15IIL05,0.0,MLA-NOTEBOOKS
46,MLA884512916,Lenovo Ideapad,Notebook Lenovo Flex 5 Amd Ryzen 5 16gb 256gb Ssd 14 Win10,134999.1,True,134999.1,Garantía del vendedor: 12 meses,,318494504,5,MLA15740782,MLA1652,2020-10-19T18:17:56.000Z,Argentina,active,new,0.9,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",buy_it_now,149999,MLA-NOTEBOOKS,1,14,Capital Federal,gold_special,46.0,normal,platinum,ELECTRO-WORLD GROUP,65101.0,0.97,3447.0,5_green,0.01,0.02,Lenovo IdeaPad Flex-15IWL,0.0,MLA-NOTEBOOKS
47,MLA896741565,Lenovo Ideapad,"Notebook Lenovo Ideapad 3 Ryzen 5 8gb 256gb Ssd Fhd 15,6",103690.0,True,103690.0,Garantía del vendedor: 6 meses,,208334604,1,MLA16189144,MLA1652,2020-11-11T17:40:25.000Z,Argentina,active,new,1.0,"['good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,2,Capital Federal,gold_pro,,normal,platinum,TIENDALIDER,12475.0,0.98,874.0,5_green,0.0,0.02,Lenovo IdeaPad 3,0.0,MLA-NOTEBOOKS
48,MLA900040508,Lenovo Ideapad,"Notebook Lenovo L340-15irh I5 8gb 1tb 256gb 15,6'' Windows10",143999.0,True,143999.0,Garantía de fábrica: 12 meses,829,258450419,5,MLA15979279,MLA1652,2020-12-05T13:54:48.000Z,Argentina,active,new,0.9,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,179999,MLA-NOTEBOOKS,1,40,Capital Federal,gold_special,,brand,platinum,DELTA TIENDASOFICIALES,2720.0,0.94,199.0,5_green,0.03,0.03,Lenovo IdeaPad L340-15IRH - Granite black - 8 GB - 1 TB - 1920 px x 1080 px - NVIDIA GeForce GTX 1050 - Intel - Core i5 - 9300H - 60 Hz - Windows - 10 - Home,0.0,MLA-NOTEBOOKS
49,MLA899538038,Lenovo Ideapad,"Notebook Lenovo Ideapad 3 I5 10ma 15,6 12gb 256gb Ssd Touch ",99999.0,True,99999.0,Garantía de fábrica: 6 meses,,193659561,4,MLA16041756,MLA1652,2020-12-01T17:04:25.000Z,Argentina,active,new,0.8,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,19,Capital Federal,gold_special,25.0,normal,platinum,JFS TECH,6777.0,0.98,388.0,5_green,0.01,0.01,Lenovo IdeaPad 3 15IIL05,0.0,MLA-NOTEBOOKS
50,MLA837381579,Lenovo Ideapad,Notebook Lenovo S145 Core I5 1035 G4 8gb 1tb 15.6 Win10 Ctas,150995.0,True,150995.0,Garantía de fábrica: 12 meses,,131648529,5,MLA15698353,MLA1652,2020-02-03T19:57:54.000Z,Argentina,active,new,1.0,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,18,Capital Federal,gold_pro,,normal,platinum,PCCENTERCOMPUTERS,27982.0,0.97,1435.0,5_green,0.02,0.01,Lenovo IdeaPad S145-15IIL,0.0,MLA-NOTEBOOKS
