item_id,product,available_quantity,listing_type_id,initial_quantity,sold_quantity,base_price,catalog_product_id,accepts_mercadopago,seller_address.country.name,status,tags,seller_id,price,warranty,original_price,domain_id,health,buying_mode,title,condition,category_id,official_store_id,start_time,seller_address.state.name,questions_total,user_user_type,user_seller_reputation.transactions.ratings.positive,user_seller_reputation.transactions.ratings.neutral,user_seller_reputation.level_id,user_seller_reputation.transactions.completed,user_seller_reputation.transactions.canceled,user_seller_reputation.power_seller_status,user_seller_reputation.transactions.ratings.negative,user_nickname,product_domain_id,product_name
MLA881143960,Dell Vostro,1,gold_special,10,0,131347.95,MLA16173015,True,Argentina,active,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",140152798,131347.95,,,MLA-NOTEBOOKS,0.75,buy_it_now,Notebook Laptop Dell Vostro I5 20gb 1tb 14 Win Oferta,new,MLA1652,,2020-09-28T13:26:54.000Z,Capital Federal,1.0,normal,0.97,0.02,5_green,754.0,81.0,silver,0.01,OPORTUTEK,MLA-NOTEBOOKS,Dell Vostro 3490
MLA881143519,Dell Vostro,1,gold_special,10,0,136288.95,MLA16173015,True,Argentina,active,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",140152798,136288.95,,,MLA-NOTEBOOKS,0.75,buy_it_now,Notebook Laptop Dell Vostro I5 16gb 1tb + 240ssd 14 Win,new,MLA1652,,2020-09-28T13:27:12.000Z,Capital Federal,0.0,normal,0.97,0.02,5_green,754.0,81.0,silver,0.01,OPORTUTEK,MLA-NOTEBOOKS,Dell Vostro 3490
MLA897764815,Dell Vostro,1,gold_special,14,0,111995.95,MLA16639105,True,Argentina,active,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",140152798,111995.95,,,MLA-NOTEBOOKS,0.75,buy_it_now,Notebook Dell Vostro I5 15.6  4g 1tb Ubuntu Teclado Con Ñ,new,MLA1652,,2020-11-18T18:15:09.000Z,Capital Federal,0.0,normal,0.97,0.02,5_green,754.0,81.0,silver,0.01,OPORTUTEK,MLA-NOTEBOOKS,Dell Vostro 3590
MLA897946207,Dell Vostro,1,gold_special,16,0,120093.95,MLA16639105,True,Argentina,active,"['immediate_payment', 'cart_eligible']",140152798,120093.95,,,MLA-NOTEBOOKS,0.75,buy_it_now,Notebook Dell Vostro I5 15.6 8g 1tb + 240ssd  Ubuntu Ñ,new,MLA1652,,2020-11-19T18:06:42.000Z,Capital Federal,,normal,0.97,0.02,5_green,754.0,81.0,silver,0.01,OPORTUTEK,MLA-NOTEBOOKS,Dell Vostro 3590
MLA881143973,Dell Vostro,1,gold_special,10,0,128877.95,MLA16173015,True,Argentina,active,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",140152798,128877.95,,,MLA-NOTEBOOKS,0.75,buy_it_now,Notebook Laptop Dell Vostro I5 8gb 1tb + 240ssd 14 Win,new,MLA1652,,2020-09-28T13:27:06.000Z,Capital Federal,0.0,normal,0.97,0.02,5_green,754.0,81.0,silver,0.01,OPORTUTEK,MLA-NOTEBOOKS,Dell Vostro 3490
MLA897766195,Dell Vostro,1,gold_special,17,0,94702.95,MLA16639105,True,Argentina,active,"['good_quality_picture', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible']",140152798,94702.95,,,MLA-NOTEBOOKS,0.75,buy_it_now,Notebook Dell Vostro I3 15.6  8g 1tb Ubuntu Teclado Con Ñ,new,MLA1652,,2020-11-18T18:15:46.000Z,Capital Federal,0.0,normal,0.97,0.02,5_green,754.0,81.0,silver,0.01,OPORTUTEK,MLA-NOTEBOOKS,Dell Vostro 3590
MLA897764828,Dell Vostro,1,gold_special,15,0,122563.95,MLA16639105,True,Argentina,active,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",140152798,122563.95,,,MLA-NOTEBOOKS,0.75,buy_it_now,Notebook Dell Vostro I5 15.6  20gb 1tb Ubuntu Teclado Con Ñ,new,MLA1652,,2020-11-18T18:15:25.000Z,Capital Federal,0.0,normal,0.97,0.02,5_green,754.0,81.0,silver,0.01,OPORTUTEK,MLA-NOTEBOOKS,Dell Vostro 3590
MLA897765449,Dell Vostro,1,gold_special,16,0,115015.95,MLA16639105,True,Argentina,active,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",140152798,115015.95,,,MLA-NOTEBOOKS,0.75,buy_it_now,Notebook Dell Vostro I5 15.6  8gb 1tb Ubuntu Teclado Con Ñ,new,MLA1652,,2020-11-18T18:15:49.000Z,Capital Federal,0.0,normal,0.97,0.02,5_green,754.0,81.0,silver,0.01,OPORTUTEK,MLA-NOTEBOOKS,Dell Vostro 3590
MLA881143514,Dell Vostro,1,gold_special,10,0,131073.95,MLA16173015,True,Argentina,active,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",140152798,131073.95,,,MLA-NOTEBOOKS,0.75,buy_it_now,Notebook Laptop Dell Vostro I5 12gb 1tb + 240ssd 14 Win,new,MLA1652,,2020-09-28T13:27:10.000Z,Capital Federal,0.0,normal,0.97,0.02,5_green,754.0,81.0,silver,0.01,OPORTUTEK,MLA-NOTEBOOKS,Dell Vostro 3490
MLA881144025,Dell Vostro,1,gold_special,10,0,139171.95,MLA16173015,True,Argentina,active,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",140152798,139171.95,,,MLA-NOTEBOOKS,0.75,buy_it_now,Notebook Laptop Dell Vostro I5 20gb 1tb + 480ssd 14 Win,new,MLA1652,,2020-09-28T13:28:06.000Z,Capital Federal,0.0,normal,0.97,0.02,5_green,754.0,81.0,silver,0.01,OPORTUTEK,MLA-NOTEBOOKS,Dell Vostro 3490
MLA881144032,Dell Vostro,1,gold_special,10,0,149739.95,MLA16173015,True,Argentina,active,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",140152798,149739.95,,,MLA-NOTEBOOKS,0.75,buy_it_now,Notebook Laptop Dell Vostro I5 32gb 1tb + 480ssd 14 Win,new,MLA1652,,2020-09-28T13:28:10.000Z,Capital Federal,0.0,normal,0.97,0.02,5_green,754.0,81.0,silver,0.01,OPORTUTEK,MLA-NOTEBOOKS,Dell Vostro 3490
MLA881143489,Dell Vostro,1,gold_special,10,0,141916.95,MLA16173015,True,Argentina,active,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",140152798,141916.95,,,MLA-NOTEBOOKS,0.75,buy_it_now,Notebook Laptop Dell Vostro I5 32gb 1tb 14 Win Oferta,new,MLA1652,,2020-09-28T13:26:59.000Z,Capital Federal,0.0,normal,0.97,0.02,5_green,754.0,81.0,silver,0.01,OPORTUTEK,MLA-NOTEBOOKS,Dell Vostro 3490
MLA897765446,Dell Vostro,1,gold_special,21,0,91682.95,MLA16639105,True,Argentina,active,"['good_quality_picture', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible']",140152798,91682.95,,,MLA-NOTEBOOKS,0.75,buy_it_now,Notebook Dell Vostro I3 15.6  4g 1tb Ubuntu Teclado Con Ñ,new,MLA1652,,2020-11-18T18:15:45.000Z,Capital Federal,,normal,0.97,0.02,5_green,754.0,81.0,silver,0.01,OPORTUTEK,MLA-NOTEBOOKS,Dell Vostro 3590
MLA897943788,Dell Vostro,1,gold_pro,16,0,152118.99,MLA16639105,True,Argentina,active,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",140152798,152118.99,,,MLA-NOTEBOOKS,0.87,buy_it_now,Notebook Dell Vostro I5 15.6 8g 1tb + 240ssd  Ubuntu Ñ,new,MLA1652,,2020-11-19T18:04:04.000Z,Capital Federal,0.0,normal,0.97,0.02,5_green,754.0,81.0,silver,0.01,OPORTUTEK,MLA-NOTEBOOKS,Dell Vostro 3590
MLA881143528,Dell Vostro,1,gold_special,10,0,136426.95,MLA16173015,True,Argentina,active,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",140152798,136426.95,,,MLA-NOTEBOOKS,0.75,buy_it_now,Notebook Laptop Dell Vostro I5 20gb 1tb + 240ssd 14 Win,new,MLA1652,,2020-09-28T13:27:17.000Z,Capital Federal,0.0,normal,0.97,0.02,5_green,754.0,81.0,silver,0.01,OPORTUTEK,MLA-NOTEBOOKS,Dell Vostro 3490
MLA881144494,Dell Vostro,1,gold_pro,10,0,159593.99,MLA16173015,True,Argentina,active,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",140152798,159593.99,,,MLA-NOTEBOOKS,0.87,buy_it_now,Notebook Laptop Dell Vostro I5 12gb 1tb 14 Win,new,MLA1652,,2020-09-28T13:32:34.000Z,Capital Federal,0.0,normal,0.97,0.02,5_green,754.0,81.0,silver,0.01,OPORTUTEK,MLA-NOTEBOOKS,Dell Vostro 3490
MLA896875119,Dell Vostro,1,gold_special,6,0,177326.95,MLA15504025,True,Argentina,active,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",140152798,177326.95,,,MLA-NOTEBOOKS,0.75,buy_it_now,"Notebook Dell Vostro I5 8gb Ssd 256gb 13,3 Fhd Win10 Pro",new,MLA1652,,2020-11-12T14:11:03.000Z,Capital Federal,0.0,normal,0.97,0.02,5_green,754.0,81.0,silver,0.01,OPORTUTEK,MLA-NOTEBOOKS,Dell Vostro 5391
MLA897953640,Dell Vostro,1,gold_special,11,0,101976.95,MLA16639105,True,Argentina,active,"['extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",140152798,101976.95,,,MLA-NOTEBOOKS,0.75,buy_it_now,Notebook Dell Vostro I3 15.6 12gb 1tb + 240ssd Ubuntu Ñ,new,MLA1652,,2020-11-19T18:35:52.000Z,Capital Federal,0.0,normal,0.97,0.02,5_green,754.0,81.0,silver,0.01,OPORTUTEK,MLA-NOTEBOOKS,Dell Vostro 3590
MLA897957954,Dell Vostro,1,gold_special,17,0,102525.95,MLA16639105,True,Argentina,active,"['extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",140152798,102525.95,,,MLA-NOTEBOOKS,0.75,buy_it_now,Notebook Dell Vostro I3 15.6 8g 1tb + 480ssd Ubuntu Ñ,new,MLA1652,,2020-11-19T18:48:56.000Z,Capital Federal,0.0,normal,0.97,0.02,5_green,754.0,81.0,silver,0.01,OPORTUTEK,MLA-NOTEBOOKS,Dell Vostro 3590
MLA881143230,Dell Vostro,1,gold_pro,10,0,179760.99,MLA16173015,True,Argentina,active,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",140152798,179760.99,,,MLA-NOTEBOOKS,0.87,buy_it_now,Notebook Laptop Dell Vostro I5 32gb 1tb 14 Win Oferta,new,MLA1652,,2020-09-28T13:24:22.000Z,Capital Federal,0.0,normal,0.97,0.02,5_green,754.0,81.0,silver,0.01,OPORTUTEK,MLA-NOTEBOOKS,Dell Vostro 3490
MLA881143456,Dell Vostro,1,gold_special,1,0,120779.95,MLA16173015,True,Argentina,active,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",140152798,120779.95,,,MLA-NOTEBOOKS,0.75,buy_it_now,Notebook Laptop Dell Vostro I5 4gb 1tb 14 Win,new,MLA1652,,2020-09-28T13:26:42.000Z,Capital Federal,0.0,normal,0.97,0.02,5_green,754.0,81.0,silver,0.01,OPORTUTEK,MLA-NOTEBOOKS,Dell Vostro 3490
MLA881143955,Dell Vostro,1,gold_special,10,0,125995.95,MLA16173015,True,Argentina,active,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",140152798,125995.95,,,MLA-NOTEBOOKS,0.75,buy_it_now,Notebook Laptop Dell Vostro I5 12gb 1tb 14 Win,new,MLA1652,,2020-09-28T13:26:48.000Z,Capital Federal,0.0,normal,0.97,0.02,5_green,754.0,81.0,silver,0.01,OPORTUTEK,MLA-NOTEBOOKS,Dell Vostro 3490
MLA881143987,Dell Vostro,1,gold_special,10,0,146994.95,MLA16173015,True,Argentina,active,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",140152798,146994.95,,,MLA-NOTEBOOKS,0.75,buy_it_now,Notebook Laptop Dell Vostro I5 32gb 1tb + 240ssd 14 Win,new,MLA1652,,2020-09-28T13:27:21.000Z,Capital Federal,0.0,normal,0.97,0.02,5_green,754.0,81.0,silver,0.01,OPORTUTEK,MLA-NOTEBOOKS,Dell Vostro 3490
MLA897942576,Dell Vostro,1,gold_special,16,0,117073.95,MLA16639105,True,Argentina,active,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",140152798,117073.95,,,MLA-NOTEBOOKS,0.75,buy_it_now,Notebook Dell Vostro I5 15.6 4g 1tb + 240ssd  Ubuntu Ñ,new,MLA1652,,2020-11-19T17:59:21.000Z,Capital Federal,0.0,normal,0.97,0.02,5_green,754.0,81.0,silver,0.01,OPORTUTEK,MLA-NOTEBOOKS,Dell Vostro 3590
MLA897948323,Dell Vostro,1,gold_special,11,0,125034.95,MLA16639105,True,Argentina,active,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",140152798,125034.95,,,MLA-NOTEBOOKS,0.75,buy_it_now,Notebook Dell Vostro I5 15.6 12g 1tb + 480ssd  Ubuntu Ñ,new,MLA1652,,2020-11-19T18:23:51.000Z,Capital Federal,0.0,normal,0.97,0.02,5_green,754.0,81.0,silver,0.01,OPORTUTEK,MLA-NOTEBOOKS,Dell Vostro 3590
MLA881141777,Dell Vostro,1,gold_pro,10,0,172632.99,MLA16173015,True,Argentina,active,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",140152798,172632.99,,,MLA-NOTEBOOKS,0.87,buy_it_now,Notebook Laptop Dell Vostro I5 16gb 1tb + 240ssd 14 Win,new,MLA1652,,2020-09-28T13:24:33.000Z,Capital Federal,0.0,normal,0.97,0.02,5_green,754.0,81.0,silver,0.01,OPORTUTEK,MLA-NOTEBOOKS,Dell Vostro 3490
MLA881141825,Dell Vostro,1,gold_pro,10,0,189669.99,MLA16173015,True,Argentina,active,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",140152798,189669.99,,,MLA-NOTEBOOKS,0.87,buy_it_now,Notebook Laptop Dell Vostro I5 32gb 1tb + 480ssd 14 Win,new,MLA1652,,2020-09-28T13:25:01.000Z,Capital Federal,0.0,normal,0.97,0.02,5_green,754.0,81.0,silver,0.01,OPORTUTEK,MLA-NOTEBOOKS,Dell Vostro 3490
MLA881143502,Dell Vostro,1,gold_special,10,0,125857.95,MLA16173015,True,Argentina,active,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",140152798,125857.95,,,MLA-NOTEBOOKS,0.75,buy_it_now,Notebook Laptop Dell Vostro I5 4gb 1tb + 240ssd 14 Win,new,MLA1652,,2020-09-28T13:27:04.000Z,Capital Federal,0.0,normal,0.97,0.02,5_green,754.0,81.0,silver,0.01,OPORTUTEK,MLA-NOTEBOOKS,Dell Vostro 3490
MLA881143947,Dell Vostro,1,gold_special,10,0,123799.95,MLA16173015,True,Argentina,active,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",140152798,123799.95,,,MLA-NOTEBOOKS,0.75,buy_it_now,Notebook Laptop Dell Vostro I5 8gb 1tb 14 Win,new,MLA1652,,2020-09-28T13:26:45.000Z,Capital Federal,0.0,normal,0.97,0.02,5_green,754.0,81.0,silver,0.01,OPORTUTEK,MLA-NOTEBOOKS,Dell Vostro 3490
MLA863067621,Dell Vostro,1,gold_special,20,5,500.0,MLA15305933,True,Argentina,active,"['incomplete_technical_specs', 'poor_quality_picture', 'immediate_payment', 'cart_eligible']",96305277,500.0,Sin garantía,,MLA-NOTEBOOKS,0.71,buy_it_now,Dell Vostro 3500,used,MLA1652,,2020-06-18T19:59:37.000Z,Capital Federal,64.0,normal,0.99,0.0,,5.0,1.0,,0.01,HESTEL2006,MLA-NOTEBOOKS,Dell Latitude 3500
MLA897764829,Dell Vostro,1,gold_special,12,0,127779.95,MLA16639105,True,Argentina,active,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",140152798,127779.95,,,MLA-NOTEBOOKS,0.75,buy_it_now,Notebook Dell Vostro I5 15.6  24gb 1tb Ubuntu Teclado Con Ñ,new,MLA1652,,2020-11-18T18:15:25.000Z,Capital Federal,0.0,normal,0.97,0.02,5_green,754.0,81.0,silver,0.01,OPORTUTEK,MLA-NOTEBOOKS,Dell Vostro 3590
MLA897764838,Dell Vostro,1,gold_pro,21,0,116131.99,MLA16639105,True,Argentina,active,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",140152798,116131.99,,,MLA-NOTEBOOKS,0.87,buy_it_now,Notebook Dell Vostro I3 15.6  4g 1tb Ubuntu Teclado Con Ñ,new,MLA1652,,2020-11-18T18:15:32.000Z,Capital Federal,0.0,normal,0.97,0.02,5_green,754.0,81.0,silver,0.01,OPORTUTEK,MLA-NOTEBOOKS,Dell Vostro 3590
MLA897765372,Dell Vostro,1,gold_pro,14,0,141861.99,MLA16639105,True,Argentina,active,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",140152798,141861.99,,,MLA-NOTEBOOKS,0.87,buy_it_now,Notebook Dell Vostro I5 15.6  4g 1tb Ubuntu Teclado Con Ñ,new,MLA1652,,2020-11-18T18:14:34.000Z,Capital Federal,0.0,normal,0.97,0.02,5_green,754.0,81.0,silver,0.01,OPORTUTEK,MLA-NOTEBOOKS,Dell Vostro 3590
MLA897765432,Dell Vostro,1,gold_pro,14,0,129517.99,MLA16639105,True,Argentina,active,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",140152798,129517.99,,,MLA-NOTEBOOKS,0.87,buy_it_now,Notebook Dell Vostro I3 15.6  20g 1tb Ubuntu Teclado Con Ñ,new,MLA1652,,2020-11-18T18:15:35.000Z,Capital Federal,0.0,normal,0.97,0.02,5_green,754.0,81.0,silver,0.01,OPORTUTEK,MLA-NOTEBOOKS,Dell Vostro 3590
MLA897765434,Dell Vostro,1,gold_pro,16,0,145685.99,MLA16639105,True,Argentina,active,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",140152798,145685.99,,,MLA-NOTEBOOKS,0.87,buy_it_now,Notebook Dell Vostro I5 15.6  8gb 1tb Ubuntu Teclado Con Ñ,new,MLA1652,,2020-11-18T18:15:36.000Z,Capital Federal,0.0,normal,0.97,0.02,5_green,754.0,81.0,silver,0.01,OPORTUTEK,MLA-NOTEBOOKS,Dell Vostro 3590
MLA897766166,Dell Vostro,1,gold_special,14,0,133132.95,MLA16639105,True,Argentina,active,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",140152798,133132.95,,,MLA-NOTEBOOKS,0.75,buy_it_now,Notebook Dell Vostro I5 15.6  32gb 1tb Ubuntu Teclado Con Ñ,new,MLA1652,,2020-11-18T18:15:26.000Z,Capital Federal,0.0,normal,0.97,0.02,5_green,754.0,81.0,silver,0.01,OPORTUTEK,MLA-NOTEBOOKS,Dell Vostro 3590
MLA897950106,Dell Vostro,1,gold_special,16,0,119818.95,MLA16639105,True,Argentina,active,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",140152798,119818.95,,,MLA-NOTEBOOKS,0.75,buy_it_now,Notebook Dell Vostro I5 15.6 4g 1tb + 480ssd  Ubuntu Ñ,new,MLA1652,,2020-11-19T18:23:06.000Z,Capital Federal,0.0,normal,0.97,0.02,5_green,754.0,81.0,silver,0.01,OPORTUTEK,MLA-NOTEBOOKS,Dell Vostro 3590
MLA897950139,Dell Vostro,1,gold_special,16,0,122838.95,MLA16639105,True,Argentina,active,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",140152798,122838.95,,,MLA-NOTEBOOKS,0.75,buy_it_now,Notebook Dell Vostro I5 15.6 8g 1tb + 480ssd  Ubuntu Ñ,new,MLA1652,,2020-11-19T18:23:28.000Z,Capital Federal,0.0,normal,0.97,0.02,5_green,754.0,81.0,silver,0.01,OPORTUTEK,MLA-NOTEBOOKS,Dell Vostro 3590
MLA902652697,Dell Vostro,1,gold_pro,11,0,164983.99,MLA16639105,True,Argentina,active,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",140152798,164983.99,,,MLA-NOTEBOOKS,0.87,buy_it_now,Notebook Dell Vostro I5 15.6 16gb 1tb + 480 Ssd Ubuntu Ñ,new,MLA1652,,2020-12-30T14:18:45.000Z,Capital Federal,0.0,normal,0.97,0.02,5_green,754.0,81.0,silver,0.01,OPORTUTEK,MLA-NOTEBOOKS,Dell Vostro 3590
MLA881141750,Dell Vostro,1,gold_pro,10,0,166200.99,MLA16173015,True,Argentina,active,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",140152798,166200.99,,,MLA-NOTEBOOKS,0.87,buy_it_now,Notebook Laptop Dell Vostro I5 16gb 1tb 14 Win Oferta,new,MLA1652,,2020-09-28T13:24:14.000Z,Capital Federal,0.0,normal,0.97,0.02,5_green,754.0,81.0,silver,0.01,OPORTUTEK,MLA-NOTEBOOKS,Dell Vostro 3490
MLA881141773,Dell Vostro,1,gold_pro,10,0,163244.99,MLA16173015,True,Argentina,active,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",140152798,163244.99,,,MLA-NOTEBOOKS,0.87,buy_it_now,Notebook Laptop Dell Vostro I5 8gb 1tb + 240ssd 14 Win,new,MLA1652,,2020-09-28T13:24:32.000Z,Capital Federal,0.0,normal,0.97,0.02,5_green,754.0,81.0,silver,0.01,OPORTUTEK,MLA-NOTEBOOKS,Dell Vostro 3490
MLA881141790,Dell Vostro,1,gold_pro,10,0,186192.99,MLA16173015,True,Argentina,active,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",140152798,186192.99,,,MLA-NOTEBOOKS,0.87,buy_it_now,Notebook Laptop Dell Vostro I5 32gb 1tb + 240ssd 14 Win,new,MLA1652,,2020-09-28T13:24:38.000Z,Capital Federal,0.0,normal,0.97,0.02,5_green,754.0,81.0,silver,0.01,OPORTUTEK,MLA-NOTEBOOKS,Dell Vostro 3490
MLA881141792,Dell Vostro,1,gold_pro,10,0,162896.99,MLA16173015,True,Argentina,active,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",140152798,162896.99,,,MLA-NOTEBOOKS,0.87,buy_it_now,Notebook Laptop Dell Vostro I5 4gb 1tb + 480ssd 14 Win,new,MLA1652,,2020-09-28T13:24:40.000Z,Capital Federal,0.0,normal,0.97,0.02,5_green,754.0,81.0,silver,0.01,OPORTUTEK,MLA-NOTEBOOKS,Dell Vostro 3490
MLA881142256,Dell Vostro,1,gold_pro,10,0,176109.99,MLA16173015,True,Argentina,active,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",140152798,176109.99,,,MLA-NOTEBOOKS,0.87,buy_it_now,Notebook Laptop Dell Vostro I5 16gb 1tb + 480ssd 14 Win,new,MLA1652,,2020-09-28T13:24:45.000Z,Capital Federal,0.0,normal,0.97,0.02,5_green,754.0,81.0,silver,0.01,OPORTUTEK,MLA-NOTEBOOKS,Dell Vostro 3490
MLA881142268,Dell Vostro,1,gold_pro,10,0,176283.99,MLA16173015,True,Argentina,active,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",140152798,176283.99,,,MLA-NOTEBOOKS,0.87,buy_it_now,Notebook Laptop Dell Vostro I5 20gb 1tb + 480ssd 14 Win,new,MLA1652,,2020-09-28T13:25:03.000Z,Capital Federal,0.0,normal,0.97,0.02,5_green,754.0,81.0,silver,0.01,OPORTUTEK,MLA-NOTEBOOKS,Dell Vostro 3490
MLA881142408,Dell Vostro,1,gold_special,10,0,128602.95,MLA16173015,True,Argentina,active,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",140152798,128602.95,,,MLA-NOTEBOOKS,0.75,buy_it_now,Notebook Laptop Dell Vostro I5 4gb 1tb + 480ssd 14 Win,new,MLA1652,,2020-09-28T13:27:29.000Z,Capital Federal,0.0,normal,0.97,0.02,5_green,754.0,81.0,silver,0.01,OPORTUTEK,MLA-NOTEBOOKS,Dell Vostro 3490
MLA881143239,Dell Vostro,1,gold_pro,10,0,159419.99,MLA16173015,True,Argentina,active,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",140152798,159419.99,,,MLA-NOTEBOOKS,0.87,buy_it_now,Notebook Laptop Dell Vostro I5 4gb 1tb + 240ssd 14 Win,new,MLA1652,,2020-09-28T13:24:30.000Z,Capital Federal,0.0,normal,0.97,0.02,5_green,754.0,81.0,silver,0.01,OPORTUTEK,MLA-NOTEBOOKS,Dell Vostro 3490
MLA881143249,Dell Vostro,1,gold_pro,10,0,166721.99,MLA16173015,True,Argentina,active,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",140152798,166721.99,,,MLA-NOTEBOOKS,0.87,buy_it_now,Notebook Laptop Dell Vostro I5 8gb 1tb + 480ssd 14 Win,new,MLA1652,,2020-09-28T13:24:43.000Z,Capital Federal,0.0,normal,0.97,0.02,5_green,754.0,81.0,silver,0.01,OPORTUTEK,MLA-NOTEBOOKS,Dell Vostro 3490
MLA897764858,Dell Vostro,1,gold_special,11,0,96898.95,MLA16639105,True,Argentina,active,"['extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",140152798,96898.95,,,MLA-NOTEBOOKS,0.75,buy_it_now,Notebook Dell Vostro I3 15.6  12g 1tb Ubuntu Teclado Con Ñ,new,MLA1652,,2020-11-18T18:15:46.000Z,Capital Federal,0.0,normal,0.97,0.02,5_green,754.0,81.0,silver,0.01,OPORTUTEK,MLA-NOTEBOOKS,Dell Vostro 3590
MLA897764859,Dell Vostro,1,gold_special,14,0,102250.95,MLA16639105,True,Argentina,active,"['extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",140152798,102250.95,,,MLA-NOTEBOOKS,0.75,buy_it_now,Notebook Dell Vostro I3 15.6  20g 1tb Ubuntu Teclado Con Ñ,new,MLA1652,,2020-11-18T18:15:47.000Z,Capital Federal,0.0,normal,0.97,0.02,5_green,754.0,81.0,silver,0.01,OPORTUTEK,MLA-NOTEBOOKS,Dell Vostro 3590
MLA897765436,Dell Vostro,1,gold_pro,15,0,155247.99,MLA16639105,True,Argentina,active,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",140152798,155247.99,,,MLA-NOTEBOOKS,0.87,buy_it_now,Notebook Dell Vostro I5 15.6  20gb 1tb Ubuntu Teclado Con Ñ,new,MLA1652,,2020-11-18T18:15:37.000Z,Capital Federal,0.0,normal,0.97,0.02,5_green,754.0,81.0,silver,0.01,OPORTUTEK,MLA-NOTEBOOKS,Dell Vostro 3590
MLA897766162,Dell Vostro,1,gold_special,12,0,117211.95,MLA16639105,True,Argentina,active,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",140152798,117211.95,,,MLA-NOTEBOOKS,0.75,buy_it_now,Notebook Dell Vostro I5 15.6  12gb 1tb Ubuntu Teclado Con Ñ,new,MLA1652,,2020-11-18T18:15:24.000Z,Capital Federal,0.0,normal,0.97,0.02,5_green,754.0,81.0,silver,0.01,OPORTUTEK,MLA-NOTEBOOKS,Dell Vostro 3590
MLA897766179,Dell Vostro,1,gold_pro,17,0,119956.99,MLA16639105,True,Argentina,active,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",140152798,119956.99,,,MLA-NOTEBOOKS,0.87,buy_it_now,Notebook Dell Vostro I3 15.6  8g 1tb Ubuntu Teclado Con Ñ,new,MLA1652,,2020-11-18T18:15:34.000Z,Capital Federal,0.0,normal,0.97,0.02,5_green,754.0,81.0,silver,0.01,OPORTUTEK,MLA-NOTEBOOKS,Dell Vostro 3590
MLA897766183,Dell Vostro,1,gold_pro,12,0,161853.99,MLA16639105,True,Argentina,active,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",140152798,161853.99,,,MLA-NOTEBOOKS,0.87,buy_it_now,Notebook Dell Vostro I5 15.6  24gb 1tb Ubuntu Teclado Con Ñ,new,MLA1652,,2020-11-18T18:15:38.000Z,Capital Federal,0.0,normal,0.97,0.02,5_green,754.0,81.0,silver,0.01,OPORTUTEK,MLA-NOTEBOOKS,Dell Vostro 3590
