;item_id;product;official_store_id;initial_quantity;seller_address.country.name;buying_mode;title;health;listing_type_id;seller_address.state.name;warranty;status;price;category_id;available_quantity;catalog_product_id;original_price;base_price;accepts_mercadopago;tags;start_time;condition;seller_id;domain_id;sold_quantity;questions_total;user_seller_reputation.level_id;user_seller_reputation.transactions.canceled;user_seller_reputation.power_seller_status;user_user_type;user_seller_reputation.transactions.ratings.neutral;user_seller_reputation.transactions.completed;user_seller_reputation.transactions.ratings.positive;user_seller_reputation.transactions.ratings.negative;user_nickname;product_domain_id;product_sold_quantity;product_name
399;MLA877369337;Lenovo Ideapad;;3;Argentina;buy_it_now;Notebook Lenovo Core I5 1035g1 8gb 256gbssd 15.6 Full Hd ;0.8;gold_special;Capital Federal;Garantía del vendedor: 6 meses;active;125000.0;MLA1652;2;MLA16041756;;125000.0;TRUE;['good_quality_thumbnail', 'brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible'];2020-09-08T12:49:12.000Z;new;66921256;MLA-NOTEBOOKS;0;15.0;5_green;23.0;silver;normal;0.01;449.0;0.99;0.0;HARD-BAIRES;MLA-NOTEBOOKS;0.0;Lenovo IdeaPad 3 15IIL05
400;MLA895886844;HP Pavilion;317;78;Argentina;buy_it_now;Notebook Hp 15-cw1025la Amd Ryzen 3 3300u 12gb 1tb Win 10;0.87;gold_special;Capital Federal;Garantía de fábrica: 12 meses;active;85499.0;MLA1652;1;MLA16598219;89999;85499.0;TRUE;['good_quality_thumbnail', 'loyalty_discount_eligible', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible'];2020-11-05T16:19:34.000Z;new;260474743;MLA-NOTEBOOKS;50;;5_green;608.0;platinum;brand;0.02;11582.0;0.96;0.02;TIENDAOFICIALHP-DM;MLA-NOTEBOOKS;0.0;HP 15-CW1025LA
401;MLA873058186;HP Pavilion;;21;Argentina;buy_it_now;Hp Pavilion 15.6' Touch I5 12gb 512gb Ssd 1920x1080 ;0.75;gold_special;Capital Federal;Garantía del vendedor: 6 meses;active;120000.0;MLA1652;1;;;120000.0;TRUE;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-08-12T23:08:16.000Z;new;5276693;MLA-NOTEBOOKS;5;57.0;5_green;249.0;platinum;normal;0.02;2673.0;0.97;0.01;HARLEM;;;
402;MLA899689404;HP Pavilion;;15;Argentina;buy_it_now;Notebook Hp Gaming Pavilion I5 9300h 8gb 256gb Gtx 1650 4gb;0.8;gold_special;Capital Federal;Garantía del vendedor: 12 meses;active;124999.0;MLA1652;1;MLA17322762;;124999.0;TRUE;['loyalty_discount_eligible', 'brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-12-02T17:45:56.000Z;new;153491318;MLA-NOTEBOOKS;5;48.0;5_green;811.0;platinum;normal;0.01;13385.0;0.98;0.01;DELLOREAN;MLA-NOTEBOOKS;0.0;HP Pavilon 15-DK0056
403;MLA902765128;HP Pavilion;;4;Argentina;buy_it_now;Notebook Hp 15 Core I5 10ma 8gb + 16 Optane  256gb Ssd Wdos ;0.87;gold_special;Córdoba;Garantía de fábrica: 12 meses;active;99999.0;MLA1652;1;;;99999.0;TRUE;['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-12-31T15:35:39.000Z;new;69100290;MLA-NOTEBOOKS;1;;5_green;57.0;gold;normal;0.01;1028.0;0.99;0.0;CORDOBANOTEBOOK SASS;;;
404;MLA901464919;HP Pavilion;;55;Argentina;buy_it_now;Notebook Hp Pavilion Ryzen 7 12gb 512ssd 15'' Win10 Delta;0.9;gold_special;Capital Federal;Garantía de fábrica: 12 meses;active;117999.0;MLA1652;1;MLA16369220;147499;117999.0;TRUE;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible'];2020-12-17T19:16:33.000Z;new;69541508;MLA-NOTEBOOKS;5;24.0;5_green;4281.0;platinum;normal;0.02;47625.0;0.94;0.04;TIENDA DELTA;MLA-NOTEBOOKS;0.0;HP Pavilion 15-CW1027LA - Plata - 12 GB - 512 GB - 1920 px x 1080 px - AMD Radeon RX Vega 10 - AMD - Ryzen 7 - 3700U - Windows - 10 - Home
405;MLA855599904;HP Pavilion;;22;Argentina;buy_it_now;Notebook Hp Amd Athlon / 20gb + 480 Ssd / Micro Edge Win 10;0.8;gold_special;Capital Federal;Garantía del vendedor: 12 meses;active;91757.55;MLA1652;1;;;91757.55;TRUE;['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-05-15T02:25:59.000Z;new;105665176;MLA-NOTEBOOKS;3;10.0;5_green;416.0;platinum;normal;0.01;7595.0;0.99;0.0;TODOSLOSRUBROS;;;
406;MLA901855646;HP Pavilion;;4;Argentina;buy_it_now;Notebook Hp Core I5 16gb 256gb Ssd 15.6 Fullhd Gtx 1650;0.87;gold_special;Córdoba;Garantía de fábrica: 6 meses;active;129999.0;MLA1652;1;;;129999.0;TRUE;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-12-21T18:19:08.000Z;new;69100290;MLA-NOTEBOOKS;1;;5_green;57.0;gold;normal;0.01;1028.0;0.99;0.0;CORDOBANOTEBOOK SASS;;;
407;MLA896721005;HP Pavilion;;5;Argentina;buy_it_now;Notebook Hp Pavilion 15.6 I7-1065 1tb + 16gb Optane 8gb Ddr4;0.75;gold_special;Capital Federal;Sin garantía;active;134999.0;MLA1652;1;;;134999.0;TRUE;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-11-11T15:37:30.000Z;new;245645298;MLA-NOTEBOOKS;3;25.0;5_green;10786.0;platinum;normal;0.03;70676.0;0.89;0.08;PANDASHOP_ARG;;;
408;MLA901467058;HP Pavilion;;53;Argentina;buy_it_now;Notebook Hp Pavilion Ryzen 7 12gb 512ssd 15'' Win10 Delta2;1.0;gold_pro;Capital Federal;Garantía de fábrica: 12 meses;active;135699.0;MLA1652;1;MLA16369220;169619;135699.0;TRUE;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible'];2020-12-17T19:18:06.000Z;new;69541508;MLA-NOTEBOOKS;3;;5_green;4281.0;platinum;normal;0.02;47625.0;0.94;0.04;TIENDA DELTA;MLA-NOTEBOOKS;0.0;HP Pavilion 15-CW1027LA - Plata - 12 GB - 512 GB - 1920 px x 1080 px - AMD Radeon RX Vega 10 - AMD - Ryzen 7 - 3700U - Windows - 10 - Home
409;MLA883752038;HP Pavilion;;9;Argentina;buy_it_now;Hp 14 Core I5 20gb + 980gb Ssd / Notebook Intel Windows 10;0.8;gold_special;Capital Federal;Garantía del vendedor: 12 meses;active;134184.65;MLA1652;1;MLA15717753;;134184.65;TRUE;['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'brand_verified', 'immediate_payment', 'cart_eligible'];2020-10-13T21:28:33.000Z;new;105665176;MLA-NOTEBOOKS;3;8.0;5_green;416.0;platinum;normal;0.01;7595.0;0.99;0.0;TODOSLOSRUBROS;MLA-NOTEBOOKS;0.0;HP Pavilion 15-CS3007NS
410;MLA885131217;HP Pavilion;;5;Argentina;buy_it_now;Hp 11 Stream 4gb + 128 ( Emmc + Msd ) / Notebook Intel Cuota;0.9;gold_pro;Capital Federal;Garantía del vendedor: 12 meses;active;67737.38;MLA1652;1;MLA15717753;;67737.38;TRUE;['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible'];2020-10-23T16:57:26.000Z;new;105665176;MLA-NOTEBOOKS;3;2.0;5_green;416.0;platinum;normal;0.01;7595.0;0.99;0.0;TODOSLOSRUBROS;MLA-NOTEBOOKS;0.0;HP Pavilion 15-CS3007NS
411;MLA855600616;HP Pavilion;;32;Argentina;buy_it_now;Notebook Hp Amd Athlon / 16gb + 480 Ssd / Micro Edge Win 10;0.8;gold_special;Capital Federal;Garantía del vendedor: 12 meses;active;90081.55;MLA1652;1;;;90081.55;TRUE;['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-05-15T02:24:47.000Z;new;105665176;MLA-NOTEBOOKS;5;48.0;5_green;416.0;platinum;normal;0.01;7595.0;0.99;0.0;TODOSLOSRUBROS;;;
412;MLA864367282;HP Pavilion;;20;Argentina;buy_it_now;Hp 14  Athlon 32gb + 512 Ssd / Notebook Amd Win 10;0.8;gold_special;Capital Federal;Garantía del vendedor: 12 meses;active;102651.55;MLA1652;1;;;102651.55;TRUE;['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-06-25T03:41:08.000Z;new;105665176;MLA-NOTEBOOKS;1;3.0;5_green;416.0;platinum;normal;0.01;7595.0;0.99;0.0;TODOSLOSRUBROS;;;
413;MLA840962897;HP Pavilion;;2;Argentina;buy_it_now;Hp 15 Ryzen 5 Fhd 20gb + 1tb Hdd / Notebook Amd W10;0.8;gold_special;Capital Federal;Garantía del vendedor: 12 meses;active;145012.45;MLA1652;1;;;145012.45;TRUE;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-02-26T05:09:30.000Z;new;105665176;MLA-NOTEBOOKS;1;;5_green;416.0;platinum;normal;0.01;7595.0;0.99;0.0;TODOSLOSRUBROS;;;
414;MLA870935377;HP Pavilion;;28;Argentina;buy_it_now;Notebook Hp Amd 3050u 2.3ghz 128 Ssd 8gb Ram Windows 10;0.8;gold_special;Capital Federal;Garantía del vendedor: 12 meses;active;75973.29;MLA1652;1;MLA15717753;;75973.29;TRUE;['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible'];2020-07-30T17:36:22.000Z;new;213688384;MLA-NOTEBOOKS;5;47.0;5_green;123.0;silver;normal;0.0;1783.0;1.0;0.0;ECOMLAPTOPS;MLA-NOTEBOOKS;0.0;HP Pavilion 15-CS3007NS
