;index;item_id;product;price;accepts_mercadopago;listing_type_id;available_quantity;initial_quantity;original_price;title;category_id;health;catalog_product_id;warranty;domain_id;sold_quantity;buying_mode;official_store_id;seller_address.state.name;start_time;status;condition;tags;seller_address.country.name;seller_id;base_price;questions_total;user_seller_reputation.transactions.completed;user_seller_reputation.transactions.ratings.neutral;user_nickname;user_seller_reputation.transactions.ratings.negative;user_seller_reputation.level_id;user_seller_reputation.transactions.ratings.positive;user_seller_reputation.power_seller_status;user_user_type;user_seller_reputation.transactions.canceled;product_sold_quantity;product_domain_id;product_name
49;49;MLA841393109;Microsoft Surface;181847.76;TRUE;gold_special;1;1;;Microsoft Surface Pro 6 I5 8gb 128gb Ssd (por Encargo);MLA82085;0.9;MLA16836124;Garantía de fábrica: 12 meses;MLA-TABLETS;0;buy_it_now;;Capital Federal;2020-02-28T17:14:51.000Z;active;new;['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;96750163;181847.76;14.0;20.0;0.02;HARDWARE-EXTREME WEB;0.0;4_light_green;0.98;;normal;6.0;0.0;MLA-TABLETS;Microsoft Surface Pro 7 i5
50;50;MLA902119414;Microsoft Surface;272422.19;TRUE;gold_pro;1;1;;Notebook Microsoft Surface 3 I5 10m 8gb 256gbssd 13.5 Táctil;MLA1652;0.66;;;MLA-NOTEBOOKS;0;buy_it_now;;Córdoba;2020-12-23T20:01:01.000Z;active;new;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;60246795;272422.19;0.0;6261.0;0.01;MAURICOMPUTACION;0.02;5_green;0.97;platinum;normal;516.0;;;
51;51;MLA902118434;Microsoft Surface;225452.84;TRUE;gold_special;1;1;;Notebook Microsoft Surface 3 I5 10m 8gb 256gbssd 13.5 Táctil;MLA1652;0.55;;;MLA-NOTEBOOKS;0;buy_it_now;;Córdoba;2020-12-23T20:00:58.000Z;active;new;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;60246795;225452.84;;6261.0;0.01;MAURICOMPUTACION;0.02;5_green;0.97;platinum;normal;516.0;;;
52;52;MLA880480731;Microsoft Surface;452024.99;TRUE;gold_special;50;100;;Microsoft-surface Pro 7-12.3  Touch-quad Core-i7-16gb-512ssd;MLA82085;0.81;MLA16639383;Garantía del vendedor: 12 meses;MLA-TABLETS;0;buy_it_now;;Capital Federal;2020-09-24T16:17:02.000Z;active;new;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;280992944;452024.99;;237.0;0.01;RAM TECHWEB;0.0;5_green;0.99;;normal;18.0;0.0;MLA-TABLETS;Microsoft Surface Pro 7 i7
53;53;MLA880480476;Microsoft Surface;319724.99;TRUE;gold_special;50;100;;Microsoft-surface Pro 7-12.3  Touch-quad Core-i5-8gb-256 Ssd;MLA82085;0.81;MLA16836124;Garantía del vendedor: 12 meses;MLA-TABLETS;0;buy_it_now;;Capital Federal;2020-09-24T16:12:39.000Z;active;new;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;280992944;319724.99;;237.0;0.01;RAM TECHWEB;0.0;5_green;0.99;;normal;18.0;0.0;MLA-TABLETS;Microsoft Surface Pro 7 i5
54;54;MLA883748939;Microsoft Surface;336900.0;TRUE;gold_special;1;10;; Surface Laptop 2 8gb Ram 128gb I5 ;MLA1652;0.55;MLA15711756;Garantía del vendedor: 30 días;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-10-13T21:26:11.000Z;active;new;['incomplete_technical_specs', 'poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;656997519;336900.0;0.0;11.0;1.0;WALTERLUISVALDEZ;0.0;5_green;0.0;;normal;6.0;0.0;MLA-NOTEBOOKS;Microsoft Surface Laptop 2 DAJ-00092
55;55;MLA896970460;Microsoft Surface;239499.0;TRUE;gold_special;1;10;;Notebook Microsoft Surface Laptop 3  13.5 Touch-screen  In;MLA1652;0.66;;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-11-12T23:10:22.000Z;active;new;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;72912690;239499.0;;11.0;0.0;CAMCAFA;0.0;4_light_green;1.0;;normal;0.0;;;
56;56;MLA896965681;Microsoft Surface;267499.0;TRUE;gold_special;1;10;;Notebook Microsoft Surface Laptop 3  13.5 Touch-screen 5265;MLA1652;0.66;;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-11-12T23:06:55.000Z;active;new;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;72912690;267499.0;;11.0;0.0;CAMCAFA;0.0;4_light_green;1.0;;normal;0.0;;;
57;57;MLA878440636;Microsoft Surface;15700.0;TRUE;gold_special;50;100;;Eadou Microsoft Surface Pro 7 / Surface Pro 6 / Surface Pro ;MLA82085;0.6;;Garantía del vendedor: 30 DIAS;MLA-TABLETS;0;buy_it_now;;Capital Federal;2020-09-13T04:53:36.000Z;active;new;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;63272136;15700.0;0.0;6303.0;0.01;ORIGINALCASE NET;0.02;5_green;0.97;platinum;normal;729.0;;;
58;58;MLA883751334;Microsoft Surface;429300.0;TRUE;gold_special;1;10;;Tablet  Surface Pro 6 Intel I7 16gb 512gb ;MLA82085;0.8;;Garantía del vendedor: 30 días;MLA-TABLETS;0;buy_it_now;;Capital Federal;2020-10-13T21:33:14.000Z;active;new;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;656997519;429300.0;;11.0;1.0;WALTERLUISVALDEZ;0.0;5_green;0.0;;normal;6.0;;;
59;59;MLA896963619;Microsoft Surface;220499.0;TRUE;gold_special;1;10;;Notebook Microsoft Surface Laptop 3 2-piece Bundle 13.5 9125;MLA1652;0.66;;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-11-12T22:57:03.000Z;active;new;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;72912690;220499.0;0.0;11.0;0.0;CAMCAFA;0.0;4_light_green;1.0;;normal;0.0;;;
60;60;MLA896970584;Microsoft Surface;281499.0;TRUE;gold_special;1;10;;Notebook Microsoft Surface Book 2 15-inch 256gb I7 2-in-1 La;MLA1652;0.66;;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-11-12T23:10:37.000Z;active;new;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;72912690;281499.0;;11.0;0.0;CAMCAFA;0.0;4_light_green;1.0;;normal;0.0;;;
61;61;MLA651634863;Microsoft Surface;9999.0;TRUE;gold_special;1;112;;Cargador P/ Tablet Microsoft Surface Pro 2 1512 1513 1514;MLA125135;0.8;;GARANTIA DE 3 MESES;MLA-MOBILE_DEVICE_CHARGERS;25;buy_it_now;;Capital Federal;2017-01-26T15:04:32.000Z;active;new;['poor_quality_thumbnail', 'poor_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;58896557;9999.0;249.0;6798.0;0.02;ENERGYPRO.COM.AR;0.0;5_green;0.98;platinum;normal;823.0;;;
62;62;MLA896972975;Microsoft Surface;386499.0;TRUE;gold_special;1;10;;Notebook Microsoft Surface Laptop 3 Business Ultra-thin 15;MLA1652;0.66;;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-11-12T23:10:56.000Z;active;new;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;72912690;386499.0;0.0;11.0;0.0;CAMCAFA;0.0;4_light_green;1.0;;normal;0.0;;;
63;63;MLA896967534;Microsoft Surface;273499.0;TRUE;gold_special;1;10;;Notebook Microsoft Vgs-00022 Surface Laptop 3 13.5 Inch Touc;MLA1652;0.66;;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-11-12T23:08:31.000Z;active;new;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;72912690;273499.0;0.0;11.0;0.0;CAMCAFA;0.0;4_light_green;1.0;;normal;0.0;;;
64;64;MLA896966467;Microsoft Surface;225499.0;TRUE;gold_special;1;10;;Notebook Microsoft Surface Laptop 3 2-piece Bundle 13.5 6073;MLA1652;0.66;;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-11-12T23:08:19.000Z;active;new;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;72912690;225499.0;0.0;11.0;0.0;CAMCAFA;0.0;4_light_green;1.0;;normal;0.0;;;
65;65;MLA896966545;Microsoft Surface;273499.0;TRUE;gold_special;1;10;;Notebook Microsoft Vgs-00001 Surface Laptop 3 13.5 Touch Int;MLA1652;0.66;;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-11-12T23:08:37.000Z;active;new;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;72912690;273499.0;;11.0;0.0;CAMCAFA;0.0;4_light_green;1.0;;normal;0.0;;;
66;66;MLA896964333;Microsoft Surface;220499.0;TRUE;gold_special;1;10;;Notebook Microsoft Surface Laptop 3 2-piece Bundle 13.5 5795;MLA1652;0.66;;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-11-12T22:57:07.000Z;active;new;['poor_quality_thumbnail', 'poor_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;72912690;220499.0;0.0;11.0;0.0;CAMCAFA;0.0;4_light_green;1.0;;normal;0.0;;;
67;67;MLA896970733;Microsoft Surface;318499.0;TRUE;gold_special;1;10;;Notebook Microsoft Vfl-00001 Surface Laptop 3 15 Touch Amd R;MLA1652;0.66;;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-11-12T23:10:55.000Z;active;new;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;72912690;318499.0;;11.0;0.0;CAMCAFA;0.0;4_light_green;1.0;;normal;0.0;;;
68;68;MLA896974860;Microsoft Surface;235499.0;TRUE;gold_special;1;10;;Notebook Microsoft Surface Laptop 3 13.5 Core I5 1035g7 8 Gb;MLA1652;0.66;;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-11-12T23:12:48.000Z;active;new;['poor_quality_thumbnail', 'poor_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;72912690;235499.0;;11.0;0.0;CAMCAFA;0.0;4_light_green;1.0;;normal;0.0;;;
69;69;MLA896974854;Microsoft Surface;326499.0;TRUE;gold_special;1;10;;Notebook Microsoft Surface Laptop 3  13.5 Touch-screen  In;MLA1652;0.66;;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-11-12T23:12:48.000Z;active;new;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;72912690;326499.0;0.0;11.0;0.0;CAMCAFA;0.0;4_light_green;1.0;;normal;0.0;;;
70;70;MLA828964406;Microsoft Surface;325000.0;TRUE;gold_special;1;1;;Microsoft Surface Pro 7 (2020) I7 16gb 256gb 10gen (c/tecl.);MLA82085;0.63;MLA16639383;Garantía de fábrica: 12 meses;MLA-TABLETS;0;buy_it_now;;Capital Federal;2019-12-05T17:13:36.000Z;active;new;['incomplete_technical_specs', 'poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;239442846;325000.0;;5.0;0.01;AVO IMPORTACIONES;0.01;4_light_green;0.98;;normal;5.0;0.0;MLA-TABLETS;Microsoft Surface Pro 7 i7
71;71;MLA896963609;Microsoft Surface;242499.0;TRUE;gold_special;1;10;;Notebook Microsoft Surface Laptop 2 Intel Core I7 16gb Ram 5;MLA1652;0.66;MLA15711756;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-11-12T22:56:57.000Z;active;new;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;72912690;242499.0;0.0;11.0;0.0;CAMCAFA;0.0;4_light_green;1.0;;normal;0.0;0.0;MLA-NOTEBOOKS;Microsoft Surface Laptop 2 DAJ-00092
72;72;MLA815568593;Microsoft Surface;202602.13;TRUE;gold_special;1;1;;Microsoft Surface Laptop 2 I5-8250u 8gb 256gb Ssd;MLA1652;0.9;MLA15711756;Garantía de fábrica: 12 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2019-09-18T14:35:15.000Z;active;new;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;96750163;202602.13;27.0;20.0;0.02;HARDWARE-EXTREME WEB;0.0;4_light_green;0.98;;normal;6.0;0.0;MLA-NOTEBOOKS;Microsoft Surface Laptop 2 DAJ-00092
73;73;MLA896967517;Microsoft Surface;218499.0;TRUE;gold_special;1;10;;Notebook Microsoft Surface Laptop Intel Core I5 8gb Ram 1795;MLA1652;0.77;;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-11-12T23:08:27.000Z;active;new;['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible'];Argentina;72912690;218499.0;0.0;11.0;0.0;CAMCAFA;0.0;4_light_green;1.0;;normal;0.0;;;
74;74;MLA808943460;Microsoft Surface;111258.21;TRUE;gold_special;1;1;;Microsoft Surface Go Intel Pentium Gold 4415y 4gb 64gb Ssd;MLA82085;0.8;;;MLA-TABLETS;0;buy_it_now;;Capital Federal;2019-08-15T02:13:26.000Z;active;new;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;96750163;111258.21;;20.0;0.02;HARDWARE-EXTREME WEB;0.0;4_light_green;0.98;;normal;6.0;;;
75;75;MLA875314883;Microsoft Surface;18999.0;TRUE;gold_special;1;51;;Cargador Microsoft Surface 65w 15v 4.0a Surface Book Pro 4/5;MLA3577;0.88;;Garantía del vendedor: 6 meses;MLA-LAPTOP_CHARGERS;25;buy_it_now;;Capital Federal;2020-08-27T02:05:06.000Z;active;new;['good_quality_thumbnail', 'loyalty_discount_eligible', 'brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;610838024;18999.0;;799.0;0.0;SYNET PLACE;0.0;5_green;1.0;gold;normal;20.0;;;
76;76;MLA836661290;Microsoft Surface;174929.64;TRUE;gold_special;1;1;;Microsoft Surface Pro 7 I3-1005g1 4gb 128gb Ssd Por Encargo;MLA82085;0.8;;Garantía de fábrica: 12 meses;MLA-TABLETS;0;buy_it_now;;Capital Federal;2020-01-29T14:56:42.000Z;active;new;['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;96750163;174929.64;;20.0;0.02;HARDWARE-EXTREME WEB;0.0;4_light_green;0.98;;normal;6.0;;;
77;77;MLA815584088;Microsoft Surface;241294.2;TRUE;gold_special;1;1;;Microsoft Surface Laptop 2 I7-8650u 16gb 512gb Ssd;MLA1652;0.8;MLA15711756;Garantía de fábrica: 12 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2019-09-18T16:16:15.000Z;active;new;['good_quality_thumbnail', 'brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;96750163;241294.2;0.0;20.0;0.02;HARDWARE-EXTREME WEB;0.0;4_light_green;0.98;;normal;6.0;0.0;MLA-NOTEBOOKS;Microsoft Surface Laptop 2 DAJ-00092
78;78;MLA809008301;Microsoft Surface;185800.97;TRUE;gold_special;1;1;;Microsoft Surface Pro 5 I5 4gb 128+ Teclado Incluido;MLA82085;0.9;MLA16836124;;MLA-TABLETS;0;buy_it_now;;Capital Federal;2019-08-15T14:10:25.000Z;active;new;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;96750163;185800.97;7.0;20.0;0.02;HARDWARE-EXTREME WEB;0.0;4_light_green;0.98;;normal;6.0;0.0;MLA-TABLETS;Microsoft Surface Pro 7 i5
79;79;MLA896968888;Microsoft Surface;312499.0;TRUE;gold_special;1;10;;Notebook Microsoft Surface Book 3 13.5 Touch-screen 10th Ge;MLA1652;0.77;;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-11-12T23:09:42.000Z;active;new;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;72912690;312499.0;;11.0;0.0;CAMCAFA;0.0;4_light_green;1.0;;normal;0.0;;;
80;80;MLA817754046;Microsoft Surface;174633.15;TRUE;gold_special;1;1;;Microsoft Surface Pro 4 I5 8gb 256gb Ssd;MLA82085;0.9;MLA16836124;Garantía de fábrica: 12 meses;MLA-TABLETS;0;buy_it_now;;Capital Federal;2019-10-02T11:57:08.000Z;active;new;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;96750163;174633.15;11.0;20.0;0.02;HARDWARE-EXTREME WEB;0.0;4_light_green;0.98;;normal;6.0;0.0;MLA-TABLETS;Microsoft Surface Pro 7 i5
81;81;MLA896966853;Microsoft Surface;348499.0;TRUE;gold_special;1;10;;Notebook Microsoft Surface Laptop Intel Core I7 16gb Ra 6112;MLA1652;0.77;;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-11-12T23:10:11.000Z;active;new;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;72912690;348499.0;0.0;11.0;0.0;CAMCAFA;0.0;4_light_green;1.0;;normal;0.0;;;
82;82;MLA883556225;Microsoft Surface;16999.0;TRUE;gold_special;1;10;;Cargador P/ Microsoft Surface Pro 3 Pro 4 15v 2.58a 44w;MLA3577;0.88;;Garantía del vendedor: 3 meses;MLA-LAPTOP_CHARGERS;5;buy_it_now;;Capital Federal;2020-10-12T11:21:27.000Z;active;new;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;58896557;16999.0;;6798.0;0.02;ENERGYPRO.COM.AR;0.0;5_green;0.98;platinum;normal;823.0;;;
83;83;MLA852201844;Microsoft Surface;7490.0;TRUE;gold_special;50;102;;Reparacion Cable Cargador Microsoft Surface Pro 3 Cuotas;MLA9930;0.77;;Garantía de fábrica: 30.0 días;MLA-DATA_CABLES_AND_ADAPTERS;2;buy_it_now;;Buenos Aires;2020-04-29T14:19:31.000Z;active;used;['good_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;16962390;7490.0;;3760.0;0.0;NEXT-SALE;0.02;5_green;0.98;platinum;normal;448.0;;;
84;84;MLA896974594;Microsoft Surface;344499.0;TRUE;gold_special;1;10;;Notebook Microsoft Surface Laptop Intel Core I7 16gb Ra 6855;MLA1652;0.77;;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-11-12T23:12:11.000Z;active;new;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;72912690;344499.0;;11.0;0.0;CAMCAFA;0.0;4_light_green;1.0;;normal;0.0;;;
85;85;MLA883554777;Microsoft Surface;16999.0;TRUE;gold_special;1;5;;Cargador P/ Microsoft Surface Book Pro 6 Pro 7 15v 2.58a 44w;MLA3577;0.77;;Garantía del vendedor: 3 meses;MLA-LAPTOP_CHARGERS;1;buy_it_now;;Capital Federal;2020-10-12T11:27:11.000Z;active;new;['good_quality_thumbnail', 'brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;58896557;16999.0;3.0;6798.0;0.02;ENERGYPRO.COM.AR;0.0;5_green;0.98;platinum;normal;823.0;;;
86;86;MLA852996706;Microsoft Surface;9999.0;TRUE;gold_special;1;8;;Cargador Microsoft Surface 2 9jr-00002 7zr-00001 7z ;MLA125135;0.8;;Garantía del vendedor: 3 meses;MLA-MOBILE_DEVICE_CHARGERS;3;buy_it_now;;Capital Federal;2020-05-03T13:06:11.000Z;active;new;['poor_quality_thumbnail', 'poor_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;58896557;9999.0;8.0;6798.0;0.02;ENERGYPRO.COM.AR;0.0;5_green;0.98;platinum;normal;823.0;;;
87;87;MLA896961848;Microsoft Surface;345499.0;TRUE;gold_special;1;10;;Notebook Microsoft Surface Laptop Intel Core I7 16gb Ra 7041;MLA1652;0.77;;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-11-12T22:56:56.000Z;active;new;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;72912690;345499.0;;11.0;0.0;CAMCAFA;0.0;4_light_green;1.0;;normal;0.0;;;
88;88;MLA899723569;Microsoft Surface;13536.9;TRUE;gold_special;1;20;;Cargador Microsoft Surface Book Pro 4/5/6 Surface Go 15v 1.6;MLA3577;0.66;;;MLA-LAPTOP_CHARGERS;0;buy_it_now;;Capital Federal;2020-12-02T20:34:23.000Z;active;new;['incomplete_technical_specs', 'poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;70751493;13536.9;;3469.0;0.02;INFO.PARTES;0.03;5_green;0.95;platinum;normal;525.0;;;
89;89;MLA874150910;Microsoft Surface;23500.0;TRUE;gold_special;1;2;;Tecleado Surface Nuevo! Para Microsoft Surface Pro;MLA126689;0.87;MLA13295968;Sin garantía;MLA-ULTRABOOKS;1;buy_it_now;;Capital Federal;2020-08-19T21:21:03.000Z;active;new;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;236999099;23500.0;8.0;13.0;0.0;MONTELEONEAGUSTIN;0.0;5_green;1.0;;normal;2.0;0.0;MLA-ULTRABOOKS;Microsoft Surface Laptop 2
90;90;MLA814580751;Microsoft Surface;222368.19;TRUE;gold_special;1;1;;Microsoft Surface Laptop 1er Gen I7 8gb 256gb Ssd;MLA1652;0.9;MLA15318053;Garantía de fábrica: 12 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2019-09-13T02:34:16.000Z;active;new;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;96750163;222368.19;;20.0;0.02;HARDWARE-EXTREME WEB;0.0;4_light_green;0.98;;normal;6.0;0.0;MLA-NOTEBOOKS;Microsoft Surface Laptop DAJ-00041
91;91;MLA900967524;Microsoft Surface;47296.9;TRUE;gold_special;1;1;;Modulo Pantalla Microsoft Surface Pro 4 1724 Ltl123yl01-003;MLA430621;0.87;;;MLA-TABLET_SCREENS;0;buy_it_now;;Capital Federal;2020-12-14T02:51:22.000Z;active;new;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;70751493;47296.9;4.0;3469.0;0.02;INFO.PARTES;0.03;5_green;0.95;platinum;normal;525.0;;;
92;92;MLA886837609;Microsoft Surface;18999.0;TRUE;gold_special;1;29;;Cargador P/ Microsoft Surface Pro 5 Pro 6 15v 4.0a 65w;MLA3577;0.88;;Garantía del vendedor: 6 meses;MLA-LAPTOP_CHARGERS;5;buy_it_now;;Capital Federal;2020-11-04T23:00:29.000Z;active;new;['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;610838024;18999.0;;799.0;0.0;SYNET PLACE;0.0;5_green;1.0;gold;normal;20.0;;;
93;93;MLA896967084;Microsoft Surface;267499.0;TRUE;gold_special;1;10;;Notebook Microsoft Surface Pro 7  12.3 Touch-screen Intel C;MLA1652;0.66;;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-11-12T23:06:40.000Z;active;new;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;72912690;267499.0;0.0;11.0;0.0;CAMCAFA;0.0;4_light_green;1.0;;normal;0.0;;;
94;94;MLA877674013;Microsoft Surface;19500.0;TRUE;gold_special;1;3;;Type Cover Teclado Microsoft Surface Pro 4 Color Rojo;MLA125133;0.66;;Sin garantía;MLA-TABLET_KEYBOARDS;2;buy_it_now;;Buenos Aires;2020-09-09T18:17:41.000Z;active;new;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;72790567;19500.0;2.0;51.0;0.0;TECNOLOGIAINTEGRADA;0.0;5_green;1.0;;normal;6.0;;;
95;95;MLA900967522;Microsoft Surface;37905.9;TRUE;gold_special;1;1;;Modulo Pantalla Tactil Microsoft Surface Pro 3 1631 Ltl120ql;MLA430621;0.87;;;MLA-TABLET_SCREENS;0;buy_it_now;;Capital Federal;2020-12-14T02:51:21.000Z;active;new;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;70751493;37905.9;;3469.0;0.02;INFO.PARTES;0.03;5_green;0.95;platinum;normal;525.0;;;
96;96;MLA896970996;Microsoft Surface;317499.0;TRUE;gold_special;1;10;;Notebook Microsoft Vgl-00001 Surface Laptop 3 13.5 Touch Int;MLA1652;0.77;;Garantía de fábrica: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-11-12T23:09:54.000Z;active;new;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;72912690;317499.0;;11.0;0.0;CAMCAFA;0.0;4_light_green;1.0;;normal;0.0;;;
